DateID,DepartmentID,Employees,LaborCostPerUnit,UnitsProducedPerEmployee,LaborHoursUtilized,LaborHoursPlanned,OvertimeHours,OvertimeCost
20240707,8,18,14.14,65.08,102.53,160,1.62,53.59
20240707,9,10,11.64,69.51,105.81,160,3.48,128.59
20240707,10,7,7.04,88.69,149.88,160,8.27,198.38
20240708,1,11,7.52,121.63,128.96,160,15.21,385.3
20240708,2,13,5.27,98.34,124.2,160,1.6,60.11
20240708,3,9,13.79,100.56,148.54,160,1.11,42.31
20240708,4,15,6.83,60.88,150.4,160,12.65,627.58
20240708,5,15,14.81,190.3,131.74,160,15.23,400.23
20240708,6,9,5.49,112.94,157.01,160,16.78,366.41
20240708,7,16,5.38,94.07,129.81,160,1.32,65.09
20240708,8,5,6.93,168.36,99.75,160,13.17,657.36
20240708,9,7,7.16,84.5,138.29,160,7.9,275.71
20240708,10,18,11.95,50.91,124.03,160,1.29,61.82
20240709,1,11,6.95,68.19,147.42,160,2.6,55.85
20240709,2,12,8.65,188.49,88.77,160,18.2,443.85
20240709,3,14,14.26,119.1,139.6,160,11.48,358.92
20240709,4,7,11.27,144.33,142.65,160,11.41,312.18
20240709,5,18,11.7,65.79,124.56,160,14.1,463.35
20240709,6,19,11.71,119.88,100.1,160,13.31,542.4
20240709,7,11,8.0,119.74,148.25,160,0.11,3.25
20240709,8,16,13.19,57.59,105.04,160,7.11,154.76
20240709,9,12,12.48,51.38,106.07,160,5.25,184.95
20240709,10,7,9.65,188.94,134.01,160,12.8,445.81
20240710,1,10,11.37,180.84,135.06,160,5.59,184.72
20240710,2,13,7.45,167.74,148.14,160,15.63,378.72
20240710,3,18,7.63,107.97,154.18,160,8.2,387.06
20240710,4,18,7.84,98.28,86.35,160,12.62,328.98
20240710,5,19,12.62,156.03,118.67,160,4.84,223.77
20240710,6,8,5.5,54.24,135.64,160,15.01,670.34
20240710,7,15,13.38,162.29,95.16,160,10.73,306.85
20240710,8,7,8.34,152.02,96.34,160,11.36,410.51
20240710,9,9,9.66,99.91,91.34,160,3.17,130.1
20240710,10,11,14.77,135.31,112.15,160,12.22,298.57
20240711,1,13,8.48,166.98,158.28,160,12.22,425.7
20240711,2,12,5.55,110.19,138.61,160,7.42,217.97
20240711,3,8,5.45,108.32,137.41,160,18.87,686.9
20240711,4,14,9.32,110.99,84.09,160,1.45,66.88
20240711,5,17,10.55,197.39,142.53,160,18.42,374.43
20240711,6,12,14.25,136.05,127.86,160,9.51,234.73
20240711,7,8,6.71,122.2,155.73,160,8.7,266.09
20240711,8,16,13.91,175.11,103.19,160,11.03,360.91
20240711,9,19,12.98,96.53,129.69,160,18.89,659.33
20240711,10,17,7.47,57.67,148.12,160,10.52,281.77
20240712,1,18,12.55,126.15,148.87,160,12.31,358.2
20240712,2,9,8.33,119.53,104.61,160,4.95,108.2
20240712,3,8,13.42,132.1,90.58,160,15.86,645.21
20240712,4,10,13.1,163.73,87.42,160,2.81,137.45
20240712,5,8,5.56,75.58,125.8,160,13.3,461.92
20240712,6,11,7.91,187.08,113.61,160,14.72,301.58
20240712,7,14,13.98,177.07,92.23,160,17.9,665.97
20240712,8,7,7.77,161.64,116.25,160,13.39,627.27
20240712,9,17,7.99,165.88,134.21,160,18.86,906.05
20240712,10,15,13.69,73.13,141.41,160,18.71,914.77
20240713,1,16,14.59,161.38,157.53,160,10.46,443.8
20240713,2,10,11.32,149.51,99.72,160,12.72,577.13
20240713,3,6,9.03,181.24,81.14,160,2.31,63.33
20240713,4,13,5.53,113.32,120.08,160,17.74,853.95
20240713,5,6,7.31,74.56,107.65,160,0.39,10.02
20240713,6,5,9.54,84.05,158.16,160,14.68,298.18
20240713,7,13,10.05,137.89,109.34,160,3.15,127.18
20240713,8,14,10.71,169.68,143.72,160,0.28,11.93
20240713,9,13,13.01,131.36,112.78,160,3.17,131.44
20240713,10,13,14.37,110.14,133.82,160,14.67,630.54
20240714,1,15,14.0,131.53,118.61,160,19.87,738.55
20240714,2,12,12.67,133.14,122.11,160,12.37,533.59
20240714,3,9,5.63,91.58,92.1,160,3.5,98.09
20240714,4,12,8.2,80.48,129.9,160,13.31,418.57
20240714,5,10,11.19,83.0,130.6,160,15.71,387.22
20240714,6,6,9.61,59.79,89.41,160,11.8,543.64
20240714,7,16,9.5,63.7,134.63,160,13.35,455.9
20240714,8,8,8.49,98.07,149.32,160,0.98,28.97
20240714,9,9,7.18,174.42,90.15,160,3.83,86.86
20240714,10,8,13.67,75.79,157.52,160,5.8,226.52
20240715,1,11,10.51,77.99,115.74,160,11.46,538.06
20240715,2,17,12.67,123.52,134.16,160,19.87,930.24
20240715,3,12,13.53,96.61,137.45,160,4.72,164.83
20240715,4,6,9.37,66.44,112.0,160,16.0,540.26
20240715,5,10,6.89,69.69,155.54,160,13.58,317.91
20240715,6,16,13.55,194.92,139.2,160,1.69,49.66
20240715,7,11,7.19,126.25,143.27,160,10.82,537.43
20240715,8,6,13.17,63.19,123.13,160,2.07,81.86
20240715,9,16,13.51,196.27,105.49,160,1.75,62.76
20240715,10,9,8.21,183.46,138.38,160,9.42,242.45
20240716,1,9,9.14,97.08,87.45,160,3.9,183.35
20240716,2,15,6.11,112.34,136.77,160,4.87,136.07
20240716,3,17,13.38,171.01,101.26,160,14.89,623.35
20240716,4,14,7.49,146.25,132.95,160,14.45,330.8
20240716,5,17,11.77,59.16,88.52,160,11.1,518.03
20240716,6,6,9.64,190.93,81.96,160,6.87,171.78
20240716,7,14,8.63,168.68,140.34,160,12.68,383.93
20240716,8,15,14.84,197.51,123.67,160,14.18,420.06
20240716,9,14,14.92,119.87,96.95,160,17.86,789.95
20240716,10,9,12.16,119.41,133.43,160,0.27,9.37
20240717,1,18,12.99,98.93,141.84,160,12.48,374.52
20240717,2,9,13.78,78.02,86.53,160,16.09,673.35
20240717,3,5,12.05,195.01,135.44,160,14.63,312.6
20240717,4,5,10.27,192.42,118.35,160,10.13,296.48
20240717,5,16,7.68,88.88,139.78,160,18.72,717.96
20240717,6,10,5.66,166.82,115.66,160,2.21,104.43
20240717,7,5,11.22,116.04,89.67,160,11.29,346.19
20240717,8,12,8.68,152.38,89.87,160,6.48,273.78
20240717,9,14,8.05,114.5,120.57,160,8.05,259.57
20240717,10,11,6.59,188.89,143.74,160,17.28,757.2
20240718,1,8,12.69,196.23,89.09,160,1.05,44.12
20240718,2,6,14.04,186.24,159.98,160,17.41,584.16
20240718,3,15,9.27,112.93,126.68,160,10.28,364.95
20240718,4,12,12.46,73.8,155.79,160,12.59,625.65
20240718,5,8,8.91,189.97,114.59,160,2.1,58.19
20240718,6,14,10.89,174.87,90.98,160,10.21,485.5
20240718,7,18,6.13,146.09,108.01,160,1.44,68.25
20240718,8,13,9.72,79.2,143.91,160,5.91,189.28
20240718,9,17,7.51,173.72,124.93,160,5.58,207.75
20240718,10,17,13.06,119.56,129.2,160,0.89,44.26
20240719,1,10,8.05,157.62,151.06,160,10.33,235.11
20240719,2,8,13.5,160.91,95.26,160,18.18,894.24
20240719,3,15,13.4,98.1,139.71,160,0.3,9.29
20240719,4,8,7.2,141.44,130.68,160,4.72,203.95
20240719,5,5,10.77,192.45,157.47,160,5.33,207.92
20240719,6,13,12.36,82.42,94.43,160,14.46,460.33
20240719,7,19,10.67,165.57,120.68,160,12.37,617.64
20240719,8,7,5.9,148.75,93.14,160,3.09,78.25
20240719,9,16,8.58,86.76,125.56,160,1.68,76.84
20240719,10,8,8.35,50.04,88.68,160,10.87,529.63
20240720,1,6,11.46,192.22,157.66,160,0.81,25.07
20240720,2,15,14.36,195.3,89.03,160,0.51,11.58
20240720,3,18,7.35,141.17,117.41,160,16.15,396.03
20240720,4,9,14.35,86.89,89.64,160,0.2,5.93
20240720,5,14,7.34,101.43,152.63,160,6.35,203.9
20240720,6,13,8.62,187.04,82.33,160,5.2,215.04
20240720,7,14,10.87,85.58,159.01,160,12.58,523.88
20240720,8,7,14.82,108.74,100.48,160,19.71,978.15
20240720,9,6,5.22,78.29,84.3,160,15.93,333.54
20240720,10,5,10.07,176.73,97.03,160,11.93,592.68
20240721,1,16,8.39,87.66,157.44,160,18.19,578.27
20240721,2,13,11.0,199.73,86.82,160,4.22,150.09
20240721,3,7,8.01,57.89,134.9,160,19.35,805.23
20240721,4,19,14.5,96.31,119.34,160,16.41,561.69
20240721,5,19,5.25,101.01,149.98,160,18.06,510.92
20240721,6,14,9.95,70.45,126.86,160,12.0,510.06
20240721,7,17,6.8,175.99,80.95,160,4.78,176.69
20240721,8,10,5.51,65.03,139.85,160,13.76,428.38
20240721,9,7,11.59,76.47,94.24,160,10.82,405.72
20240721,10,8,8.53,85.39,154.6,160,15.18,595.6
20240722,1,10,6.78,186.86,127.69,160,0.24,11.49
20240722,2,19,8.92,191.3,102.11,160,10.03,223.89
20240722,3,8,11.15,152.35,89.77,160,14.0,541.05
20240722,4,15,5.11,175.63,128.77,160,3.95,88.06
20240722,5,9,11.39,91.56,98.75,160,5.6,173.41
20240722,6,9,7.95,135.93,118.72,160,5.41,135.77
20240722,7,5,12.34,76.71,100.27,160,0.56,13.92
20240722,8,8,12.91,92.24,94.71,160,14.82,579.71
20240722,9,7,13.68,126.6,103.51,160,16.42,636.67
20240722,10,18,13.94,56.83,139.69,160,19.81,844.89
20240723,1,5,10.86,79.71,129.54,160,13.48,448.21
20240723,2,7,14.01,188.46,105.68,160,3.85,136.21
20240723,3,7,8.8,100.07,112.35,160,8.15,167.59
20240723,4,6,11.85,174.77,139.57,160,18.51,842.51
20240723,5,12,9.15,187.04,88.31,160,2.35,72.46
20240723,6,6,12.89,147.04,144.95,160,1.39,34.2
20240723,7,18,14.89,136.42,126.1,160,3.45,158.07
20240723,8,14,6.51,111.55,149.24,160,0.88,41.88
20240723,9,11,14.47,129.6,155.59,160,13.37,274.97
20240723,10,14,14.58,157.0,106.68,160,17.57,534.86
20240724,1,13,10.99,66.55,114.37,160,16.57,650.28
20240724,2,7,5.84,159.16,145.35,160,0.28,9.94
20240724,3,17,9.96,125.76,82.13,160,6.01,264.62
20240724,4,18,5.61,152.89,112.19,160,4.61,146.74
20240724,5,12,12.93,119.83,151.82,160,14.22,425.01
20240724,6,13,8.81,181.17,149.72,160,9.74,432.28
20240724,7,14,10.08,112.47,155.91,160,4.01,108.6
20240724,8,19,8.18,87.27,119.83,160,4.02,115.08
20240724,9,12,11.47,94.12,141.49,160,10.34,332.15
20240724,10,14,8.27,125.41,135.05,160,3.17,77.87
20240725,1,9,5.55,56.67,142.21,160,6.96,297.35
20240725,2,9,14.2,168.72,154.78,160,2.96,63.02
20240725,3,13,5.27,158.35,122.12,160,8.49,171.67
20240725,4,13,12.54,139.99,155.58,160,2.56,100.45
20240725,5,17,10.36,71.1,112.44,160,3.3,89.39
20240725,6,17,7.18,167.64,138.17,160,4.66,145.65
20240725,7,10,7.66,188.21,158.63,160,9.2,308.87
20240725,8,17,7.88,197.77,143.47,160,10.7,396.81
20240725,9,9,11.98,189.84,91.05,160,6.19,256.56
20240725,10,7,10.8,66.57,113.75,160,6.48,272.13
20240726,1,16,12.98,70.5,149.92,160,15.22,370.95
20240726,2,13,13.85,112.82,122.36,160,1.32,58.91
20240726,3,17,10.78,83.93,124.93,160,10.25,399.07
20240726,4,7,9.69,90.72,124.56,160,14.97,511.1
20240726,5,9,5.34,106.59,112.97,160,13.5,640.11
20240726,6,13,14.75,76.11,115.41,160,1.18,57.94
20240726,7,18,8.23,106.14,120.09,160,14.2,467.15
20240726,8,19,11.21,157.31,150.35,160,14.06,661.41
20240726,9,18,12.65,160.87,95.46,160,7.18,176.53
20240726,10,5,11.05,128.6,126.19,160,7.07,183.65
20240727,1,11,11.3,140.61,81.87,160,1.65,46.91
20240727,2,16,5.46,147.84,93.57,160,5.1,235.09
20240727,3,10,14.03,67.81,148.1,160,16.04,338.9
20240727,4,19,7.08,188.64,126.12,160,4.11,106.31
20240727,5,11,11.36,131.2,153.97,160,14.85,499.16
20240727,6,6,8.94,177.67,81.36,160,16.07,363.55
20240727,7,14,14.68,118.1,143.18,160,13.39,469.2
20240727,8,6,11.77,132.02,159.3,160,16.6,757.29
20240727,9,9,8.42,194.68,131.55,160,2.53,85.12
20240727,10,14,8.45,107.54,136.99,160,15.65,765.92
20240728,1,14,8.78,101.14,150.46,160,18.98,823.87
20240728,2,6,12.15,107.39,96.04,160,9.07,324.0
20240728,3,8,14.12,84.35,100.18,160,15.03,635.21
20240728,4,10,12.24,170.82,81.82,160,6.19,205.16
20240728,5,16,14.87,133.86,122.91,160,3.77,109.23
20240728,6,8,6.49,54.95,114.4,160,7.51,239.89
20240728,7,18,9.42,86.73,88.58,160,12.29,418.36
20240728,8,19,13.93,81.31,126.97,160,7.71,316.69
20240728,9,16,10.3,187.46,101.52,160,16.91,520.47
20240728,10,11,14.65,176.72,154.46,160,13.03,273.59
20240729,1,15,8.45,153.07,143.56,160,7.55,231.77
20240729,2,7,12.02,100.64,122.55,160,1.28,49.15
20240729,3,7,13.37,100.83,152.81,160,10.92,226.05
20240729,4,5,6.86,135.24,87.97,160,13.56,294.09
20240729,5,5,7.68,166.35,153.33,160,9.13,358.7
20240729,6,14,12.9,50.95,129.73,160,19.25,552.98
20240729,7,12,10.82,103.74,137.54,160,17.69,710.21
20240729,8,13,8.27,164.6,121.71,160,3.85,88.33
20240729,9,7,14.09,178.62,112.21,160,17.19,491.47
20240729,10,6,9.6,164.79,126.28,160,6.78,205.48
20240730,1,7,14.15,68.76,133.11,160,9.04,262.93
20240730,2,6,9.51,143.95,156.54,160,19.46,667.17
20240730,3,17,6.48,184.28,94.13,160,3.07,81.92
20240730,4,18,11.0,60.65,98.52,160,16.92,589.47
20240730,5,17,7.23,170.46,105.45,160,0.76,30.79
20240730,6,7,5.53,82.5,123.76,160,8.14,253.36
20240730,7,8,13.46,185.75,157.32,160,8.64,201.76
20240730,8,10,8.65,160.0,157.82,160,14.05,397.2
20240730,9,14,6.78,165.35,104.93,160,13.68,443.56
20240730,10,13,8.23,170.08,153.98,160,8.2,293.03
20240731,1,5,11.1,84.37,89.65,160,3.54,87.6
20240731,2,5,11.18,112.44,86.97,160,17.99,580.36
20240731,3,13,9.04,136.78,132.41,160,8.08,340.6
20240731,4,7,8.67,195.27,84.44,160,9.83,224.41
20240731,5,14,10.78,143.51,138.78,160,1.46,63.03
20240731,6,6,12.38,148.71,150.65,160,4.28,201.91
20240731,7,16,6.14,180.91,103.92,160,10.57,344.96
20240731,8,8,8.28,89.19,120.02,160,6.31,305.41
20240731,9,10,10.52,69.67,123.42,160,3.45,155.08
20240731,10,8,12.86,85.01,95.37,160,11.45,506.27
20240801,1,7,9.2,95.57,94.03,160,16.51,811.78
20240801,2,5,13.6,117.37,91.81,160,10.38,408.5
20240801,3,11,13.71,133.28,99.18,160,13.64,643.09
20240801,4,16,14.74,96.23,130.71,160,16.46,640.2
20240801,5,18,11.34,130.5,97.87,160,3.17,107.67
20240801,6,19,10.38,141.84,83.96,160,13.91,408.03
20240801,7,6,9.45,172.52,114.82,160,2.24,102.28
20240801,8,17,9.87,145.8,103.26,160,18.03,469.68
20240801,9,5,6.51,179.57,89.4,160,6.45,179.38
20240801,10,13,8.22,176.98,104.02,160,15.89,330.98
20240802,1,9,5.4,129.93,113.74,160,17.13,450.05
20240802,2,6,14.96,105.42,145.09,160,1.41,63.93
20240802,3,9,13.39,136.84,130.08,160,1.91,56.14
20240802,4,16,8.03,89.85,109.11,160,7.57,210.06
20240802,5,13,12.42,135.08,128.44,160,12.43,581.14
20240802,6,5,10.42,85.6,92.21,160,4.62,213.76
20240802,7,7,6.26,110.56,97.55,160,17.09,491.66
20240802,8,5,6.12,69.33,86.51,160,13.46,289.19
20240802,9,18,7.46,69.87,126.62,160,3.2,88.81
20240802,10,11,9.66,165.85,132.59,160,3.22,109.12
20240803,1,17,12.25,187.27,154.09,160,4.37,145.44
20240803,2,11,14.63,181.34,118.68,160,13.06,263.72
20240803,3,17,14.68,185.77,94.2,160,15.6,379.22
20240803,4,14,12.83,182.91,131.7,160,11.16,377.43
20240803,5,11,8.74,70.07,151.08,160,15.42,517.31
20240803,6,16,12.91,174.02,156.65,160,11.19,337.56
20240803,7,13,8.89,52.37,131.47,160,3.36,154.92
20240803,8,9,14.17,133.3,113.33,160,4.93,228.14
20240803,9,8,6.39,117.83,139.05,160,5.37,174.49
20240803,10,18,5.81,131.6,119.92,160,6.1,133.98
20240804,1,14,10.74,150.29,113.44,160,4.23,108.98
20240804,2,13,13.82,113.03,125.41,160,18.49,713.32
20240804,3,16,14.19,92.81,129.05,160,14.09,319.32
20240804,4,15,9.24,153.79,102.36,160,1.81,49.37
20240804,5,13,7.8,194.53,150.99,160,14.97,355.24
20240804,6,10,6.53,143.17,112.05,160,8.32,293.09
20240804,7,19,6.29,180.88,113.23,160,0.87,39.45
20240804,8,5,12.59,68.49,99.46,160,14.53,436.79
20240804,9,13,5.46,85.81,134.5,160,7.72,326.85
20240804,10,18,10.98,117.99,83.71,160,19.25,844.53
20240805,1,8,14.59,195.97,132.59,160,10.7,427.27
20240805,2,13,10.19,127.26,94.38,160,5.87,127.24
20240805,3,13,12.03,87.08,129.83,160,6.98,255.26
20240805,4,7,8.04,85.25,135.72,160,1.87,63.13
20240805,5,5,5.72,105.7,150.19,160,8.32,311.23
20240805,6,15,14.7,199.81,135.12,160,18.1,466.75
20240805,7,10,7.24,104.64,111.8,160,15.67,593.5
20240805,8,17,12.14,140.04,95.19,160,10.29,352.29
20240805,9,9,14.4,157.33,104.2,160,0.47,13.74
20240805,10,12,10.08,120.61,138.33,160,0.61,26.3
20240806,1,13,14.66,166.59,100.86,160,6.77,219.07
20240806,2,11,9.57,94.6,107.29,160,8.27,269.91
20240806,3,8,12.77,82.07,94.52,160,13.41,496.55
20240806,4,18,8.57,163.25,137.95,160,19.53,397.69
20240806,5,12,13.54,124.17,139.96,160,19.43,760.89
20240806,6,10,7.26,175.42,142.35,160,4.78,149.95
20240806,7,6,6.34,198.62,96.66,160,17.8,833.32
20240806,8,16,9.44,183.75,105.06,160,7.78,235.35
20240806,9,11,13.08,87.87,151.41,160,10.39,264.67
20240806,10,14,8.24,60.39,99.99,160,9.31,264.09
20240807,1,15,13.66,82.85,148.94,160,17.47,860.87
20240807,2,13,9.53,141.65,122.97,160,7.96,255.07
20240807,3,19,7.07,71.38,103.24,160,0.29,10.08
20240807,4,11,6.31,140.19,120.02,160,11.59,277.23
20240807,5,19,14.72,100.5,111.46,160,19.94,809.38
20240807,6,10,14.11,64.27,97.02,160,19.78,642.36
20240807,7,19,5.97,154.46,143.48,160,3.01,63.08
20240807,8,16,6.46,110.86,127.88,160,15.99,505.17
20240807,9,11,14.29,76.84,94.14,160,8.16,206.09
20240807,10,10,11.45,73.02,116.54,160,3.71,80.29
20240808,1,5,12.31,146.4,133.68,160,7.85,364.48
20240808,2,8,13.1,124.85,113.54,160,14.75,555.88
20240808,3,7,11.94,148.99,110.89,160,19.66,838.55
20240808,4,7,5.38,127.29,142.05,160,15.53,737.43
20240808,5,18,7.03,127.17,150.77,160,1.0,44.9
20240808,6,6,11.76,140.78,117.01,160,4.59,132.17
20240808,7,8,8.2,96.98,128.7,160,3.88,145.16
20240808,8,18,11.41,71.55,93.48,160,16.08,652.47
20240808,9,14,13.31,90.92,127.59,160,4.19,85.75
20240808,10,18,5.02,167.84,81.98,160,18.32,510.08
20240809,1,19,5.26,194.75,126.16,160,12.52,496.03
20240809,2,8,10.95,70.93,121.17,160,7.19,214.68
20240809,3,8,5.16,86.73,135.34,160,16.43,454.04
20240809,4,6,12.9,65.02,121.41,160,19.61,420.61
20240809,5,17,9.38,196.14,93.49,160,0.75,28.13
20240809,6,15,9.97,147.65,102.77,160,2.16,74.27
20240809,7,8,14.58,119.71,134.92,160,15.08,641.75
20240809,8,11,6.95,57.89,117.99,160,18.84,620.54
20240809,9,9,6.4,190.64,100.72,160,14.95,404.26
20240809,10,9,5.99,176.98,105.49,160,3.59,173.26
20240810,1,6,14.82,193.87,135.25,160,18.99,778.87
20240810,2,9,13.22,63.27,119.67,160,17.03,412.51
20240810,3,6,7.22,71.55,100.73,160,14.14,630.5
20240810,4,15,6.49,178.22,120.56,160,15.33,665.9
20240810,5,7,13.92,89.88,134.89,160,19.18,731.31
20240810,6,6,10.4,150.76,138.76,160,10.61,452.65
20240810,7,10,6.79,131.46,153.89,160,16.39,550.55
20240810,8,8,7.1,115.77,131.19,160,5.97,132.88
20240810,9,16,8.16,189.42,109.05,160,13.24,637.26
20240810,10,11,13.03,133.38,104.49,160,12.39,481.65
20240811,1,18,6.42,168.98,118.79,160,11.25,274.47
20240811,2,14,7.16,196.35,123.49,160,19.64,500.72
20240811,3,9,13.88,127.25,144.5,160,0.71,27.39
20240811,4,9,9.11,79.76,153.01,160,9.83,376.15
20240811,5,16,5.29,70.03,89.68,160,15.15,732.14
20240811,6,6,9.19,137.2,106.7,160,15.06,725.94
20240811,7,6,8.28,185.14,156.52,160,2.12,44.16
20240811,8,11,13.75,52.38,108.8,160,1.55,60.28
20240811,9,6,12.52,101.34,89.21,160,0.8,20.97
20240811,10,16,13.19,145.88,112.76,160,14.73,603.08
20240812,1,5,5.15,152.15,94.86,160,0.94,42.86
20240812,2,16,10.2,187.93,110.81,160,0.99,21.91
20240812,3,11,13.11,127.85,146.44,160,5.49,125.23
20240812,4,16,13.92,111.61,128.04,160,16.87,739.24
20240812,5,12,9.96,108.46,155.49,160,1.19,28.84
20240812,6,17,5.76,159.39,111.02,160,3.06,145.02
20240812,7,9,13.14,134.07,103.39,160,12.25,315.67
20240812,8,8,12.32,126.57,109.77,160,12.31,304.61
20240812,9,7,11.91,95.58,140.31,160,12.45,404.43
20240812,10,10,10.36,155.78,84.67,160,1.33,63.53
20240813,1,9,14.29,153.66,115.86,160,15.53,485.96
20240813,2,12,9.23,159.11,118.18,160,7.28,192.47
20240813,3,5,13.67,140.06,88.66,160,6.28,258.1
20240813,4,13,6.85,138.62,114.08,160,9.48,223.72
20240813,5,6,7.53,171.13,131.04,160,4.11,174.95
20240813,6,11,8.07,153.81,124.84,160,19.52,695.18
20240813,7,9,7.15,157.63,83.15,160,0.48,22.15
20240813,8,8,14.85,192.0,150.6,160,15.33,347.33
20240813,9,9,8.87,130.23,127.2,160,11.0,493.97
20240813,10,6,11.04,182.12,92.42,160,5.41,110.87
20240814,1,8,13.54,151.66,142.5,160,12.39,252.35
20240814,2,17,9.82,194.35,124.92,160,15.82,597.83
20240814,3,7,13.97,52.44,112.49,160,18.45,852.66
20240814,4,9,11.17,82.51,150.18,160,13.7,330.4
20240814,5,5,10.44,199.94,137.73,160,4.55,114.6
20240814,6,5,12.94,181.49,121.59,160,10.7,242.95
20240814,7,12,7.42,171.39,139.83,160,17.4,552.1
20240814,8,14,12.45,144.28,150.52,160,9.62,393.08
20240814,9,18,6.49,76.97,157.35,160,8.28,331.61
20240814,10,6,12.21,150.26,88.96,160,8.85,363.72
20240815,1,19,11.3,137.5,117.0,160,18.18,866.13
20240815,2,5,5.68,102.47,137.14,160,13.16,428.52
20240815,3,16,12.52,185.92,144.65,160,5.35,256.85
20240815,4,16,5.34,111.51,82.76,160,14.71,379.58
20240815,5,14,8.6,155.22,94.14,160,18.74,581.12
20240815,6,12,8.85,66.14,134.91,160,17.63,669.86
20240815,7,13,11.27,184.35,100.62,160,11.12,402.74
20240815,8,10,13.49,117.94,135.42,160,10.99,469.89
20240815,9,14,10.58,195.58,117.86,160,12.53,536.22
20240815,10,9,14.71,95.93,92.59,160,13.14,650.89
20240816,1,17,10.24,77.26,137.0,160,14.31,320.99
20240816,2,15,10.31,145.57,132.71,160,13.97,514.77
20240816,3,16,11.39,121.49,108.78,160,15.9,467.44
20240816,4,19,8.7,150.15,143.44,160,9.16,294.17
20240816,5,17,10.5,84.86,143.63,160,8.74,404.12
20240816,6,19,14.09,106.16,134.66,160,6.46,201.65
20240816,7,7,14.03,118.98,87.3,160,6.13,203.7
20240816,8,16,7.52,193.42,127.85,160,17.48,421.98
20240816,9,17,9.21,150.7,80.72,160,8.09,269.28
20240816,10,10,14.58,93.68,86.28,160,15.98,538.42
20240817,1,18,7.14,87.25,147.5,160,3.63,120.56
20240817,2,13,11.0,133.58,91.8,160,11.49,567.01
20240817,3,16,12.13,132.44,126.53,160,4.23,129.89
20240817,4,17,14.75,116.21,143.44,160,3.54,79.24
20240817,5,18,5.84,62.65,98.0,160,0.95,19.8
20240817,6,7,12.6,57.69,155.1,160,6.2,304.99
20240817,7,11,5.37,123.38,105.61,160,14.69,436.61
20240817,8,15,12.48,90.74,124.89,160,11.56,490.7
20240817,9,7,10.49,89.03,157.49,160,14.51,613.11
20240817,10,13,8.43,56.7,133.58,160,17.33,746.97
20240818,1,5,14.92,70.15,82.32,160,17.82,772.15
20240818,2,16,10.66,176.74,146.82,160,18.28,881.68
20240818,3,5,6.43,170.12,122.7,160,19.79,966.41
20240818,4,7,9.42,62.51,154.91,160,16.36,424.65
20240818,5,6,12.1,199.99,116.74,160,9.82,401.41
20240818,6,6,11.03,76.77,138.7,160,16.02,773.33
20240818,7,13,6.76,199.75,135.05,160,10.07,409.12
20240818,8,9,11.85,118.8,137.64,160,0.33,8.27
20240818,9,13,7.07,57.57,141.74,160,1.59,33.79
20240818,10,16,11.74,149.05,148.34,160,11.46,349.32
20240819,1,19,8.16,190.05,101.47,160,4.34,185.9
20240819,2,5,11.14,173.87,157.42,160,16.52,701.31
20240819,3,8,11.05,81.98,95.56,160,8.67,310.34
20240819,4,18,7.77,52.72,131.99,160,19.08,554.71
20240819,5,17,5.33,151.27,130.47,160,18.52,550.13
20240819,6,16,8.82,118.16,141.7,160,5.64,250.12
20240819,7,15,8.13,103.07,99.38,160,7.91,233.15
20240819,8,14,12.32,137.05,121.11,160,2.73,63.22
20240819,9,9,10.81,119.63,126.86,160,11.63,287.54
20240819,10,6,5.18,193.07,118.37,160,14.85,609.74
20240820,1,5,14.36,75.77,141.38,160,12.85,308.95
20240820,2,6,8.43,82.93,120.72,160,11.78,242.28
20240820,3,14,14.95,141.48,122.27,160,9.35,243.33
20240820,4,7,14.71,81.37,158.67,160,6.09,228.11
20240820,5,14,7.38,157.35,140.02,160,9.4,242.64
20240820,6,17,8.07,169.51,122.7,160,2.17,101.15
20240820,7,18,13.93,62.82,111.0,160,0.67,29.24
20240820,8,7,6.71,112.76,86.28,160,12.13,427.56
20240820,9,10,7.87,172.89,103.84,160,5.59,200.65
20240820,10,18,8.13,132.33,125.6,160,6.14,250.77
20240821,1,12,5.9,57.22,158.95,160,11.47,373.82
20240821,2,18,7.84,73.42,93.12,160,3.26,114.98
20240821,3,18,5.41,107.76,156.1,160,10.59,278.66
20240821,4,5,10.98,80.44,148.96,160,12.31,509.87
20240821,5,10,7.6,181.94,124.45,160,10.16,408.04
20240821,6,15,11.86,133.4,83.92,160,19.55,808.52
20240821,7,18,5.79,79.47,143.33,160,16.46,685.65
20240821,8,14,7.52,117.89,80.09,160,15.39,497.81
20240821,9,5,7.22,140.71,128.85,160,17.87,645.66
20240821,10,13,9.38,121.72,143.53,160,1.85,91.08
20240822,1,17,14.82,151.29,131.74,160,6.13,135.88
20240822,2,8,5.42,109.64,112.38,160,10.37,213.22
20240822,3,10,12.74,111.27,156.98,160,14.93,584.67
20240822,4,10,10.73,55.29,86.94,160,14.32,630.38
20240822,5,13,6.65,73.64,101.52,160,8.58,387.36
20240822,6,9,7.48,130.87,95.77,160,3.85,177.46
20240822,7,14,9.64,125.72,103.83,160,19.13,657.53
20240822,8,15,13.14,73.4,156.22,160,7.43,368.61
20240822,9,13,9.43,146.57,132.49,160,1.93,41.25
20240822,10,5,7.95,188.94,113.56,160,6.59,216.09
20240823,1,9,7.96,176.54,106.01,160,8.1,194.13
