DateID,ProductID,TotalUnitsProduced,DefectRatePercent,FirstPassYieldPercent,CostOfPoorQuality,ReturnsRatePercent,Soldering_Defects,Component_Misalignment,PCB_Damage,Overheating_Issues,Connectivity_Problems,Power_Supply_Issues,Short_Circuits,Software_Glitches,Cosmetic_Defects,Functional_Failures
20240723,11,1076,3.81,96.19,593.96,0.07,11,3,8,4,2,4,3,3,3,0
20240723,12,914,1.2,98.8,158.45,1.71,1,0,0,5,0,2,1,1,1,0
20240723,13,910,4.51,95.49,323.81,0.12,13,5,4,5,4,2,2,3,1,2
20240723,14,803,2.12,97.88,218.0,0.07,5,4,1,2,2,2,1,0,0,0
20240723,15,866,0.35,99.65,28.55,0.6,1,0,0,1,0,0,0,1,0,0
20240723,16,965,0.83,99.17,77.09,0.68,3,0,1,0,1,1,1,0,1,0
20240723,17,880,2.05,97.95,204.25,0.46,5,5,0,2,2,1,0,1,2,0
20240723,18,960,2.4,97.6,229.93,1.52,7,2,3,3,3,2,0,2,1,0
20240723,19,958,4.49,95.51,271.54,0.61,10,4,5,5,4,2,4,3,3,3
20240723,20,1160,4.31,95.69,386.2,1.9,11,9,4,6,7,5,1,2,3,2
20240724,1,1112,4.77,95.23,511.96,1.89,12,9,8,6,3,5,2,0,6,2
20240724,2,900,1.22,98.78,136.97,1.55,3,1,2,0,3,1,0,1,0,0
20240724,3,1062,2.73,97.27,385.61,1.16,3,8,4,2,2,3,1,1,2,3
20240724,4,978,2.15,97.85,111.04,1.96,4,1,3,2,1,5,1,0,2,2
20240724,5,1039,3.75,96.25,533.15,0.65,5,5,5,6,5,4,2,0,7,0
20240724,6,1036,1.54,98.46,95.41,1.47,4,4,2,0,1,2,0,1,1,1
20240724,7,991,3.43,96.57,485.55,1.86,11,9,1,1,1,4,2,1,1,3
20240724,8,985,1.52,98.48,206.54,0.82,3,3,0,2,3,1,1,0,1,1
20240724,9,1130,4.07,95.93,529.64,0.31,12,8,3,6,3,5,1,3,2,3
20240724,10,966,1.14,98.86,135.07,1.39,4,0,0,2,0,3,0,1,1,0
20240724,11,955,1.78,98.22,96.04,0.4,7,2,4,0,1,1,1,0,0,1
20240724,12,1142,1.14,98.86,69.54,0.34,5,1,1,2,1,2,0,0,0,1
20240724,13,1088,4.78,95.22,369.3,1.77,13,7,8,6,3,7,0,3,0,5
20240724,14,877,2.05,97.95,126.19,1.74,6,4,1,1,1,2,2,0,1,0
20240724,15,1017,0.29,99.71,32.62,1.49,1,0,0,0,1,0,1,0,0,0
20240724,16,963,3.43,96.57,398.12,1.95,10,4,4,3,5,4,1,1,1,0
20240724,17,1074,1.49,98.51,88.57,1.86,5,0,1,1,2,4,1,1,0,1
20240724,18,825,4.97,95.03,292.98,0.64,9,8,8,2,3,3,2,3,1,2
20240724,19,988,0.81,99.19,62.8,1.63,3,1,0,1,1,2,0,0,0,0
20240724,20,1030,4.27,95.73,474.42,0.91,15,11,3,2,6,4,0,0,3,0
20240725,1,861,1.39,98.61,138.99,0.52,4,0,0,2,2,3,0,0,0,1
20240725,2,1173,3.07,96.93,539.37,1.59,5,3,2,2,9,5,3,1,0,6
20240725,3,879,2.28,97.72,164.35,0.04,7,2,1,4,1,2,2,1,0,0
20240725,4,1113,3.68,96.32,428.74,1.9,8,6,4,7,5,2,2,3,2,2
20240725,5,968,3.93,96.07,279.78,1.27,9,10,4,1,2,4,1,4,0,3
20240725,6,926,2.05,97.95,258.92,1.33,6,4,4,0,1,1,0,1,0,2
20240725,7,866,2.89,97.11,198.03,0.44,6,2,4,3,3,1,2,1,0,3
20240725,8,815,1.96,98.04,218.1,1.75,3,1,2,0,3,2,1,2,1,1
20240725,9,932,4.83,95.17,368.62,1.88,7,4,3,5,9,2,1,3,6,5
20240725,10,920,3.7,96.3,503.57,1.17,11,5,4,2,0,3,3,3,2,1
20240725,11,1030,2.52,97.48,202.29,0.64,9,4,2,3,3,3,0,1,0,1
20240725,12,1034,2.32,97.68,287.06,1.4,4,4,3,3,3,1,2,2,1,1
20240725,13,1011,0.59,99.41,86.12,1.68,0,1,1,1,0,0,1,0,2,0
20240725,14,1198,2.92,97.08,391.07,1.08,11,3,3,5,2,2,4,4,1,0
20240725,15,1188,3.2,96.8,221.21,1.68,5,6,6,6,4,6,1,2,1,1
20240725,16,867,3.46,96.54,252.36,0.08,9,4,4,3,0,6,1,0,1,2
20240725,17,1085,1.75,98.25,102.87,0.27,2,2,0,4,3,1,3,2,0,2
20240725,18,1014,2.27,97.73,180.77,1.3,6,1,2,2,1,3,2,1,4,1
20240725,19,1014,4.83,95.17,558.9,0.92,12,10,2,6,5,3,1,3,5,2
20240725,20,1089,1.01,98.99,103.57,0.46,1,1,2,2,1,1,0,0,3,0
20240726,1,1059,1.32,98.68,124.97,1.51,4,2,1,1,0,3,1,0,0,2
20240726,2,1169,1.03,98.97,74.03,1.22,4,2,0,1,4,0,1,0,0,0
20240726,3,1020,3.43,96.57,471.01,1.99,5,3,5,3,1,3,1,5,3,6
20240726,4,969,4.75,95.25,515.44,1.7,10,6,3,2,6,4,3,6,2,4
20240726,5,908,3.96,96.04,255.73,0.58,11,3,6,4,6,2,1,1,0,2
20240726,6,1116,2.87,97.13,282.65,0.89,5,7,4,2,5,5,1,1,2,0
20240726,7,933,3.0,97.0,334.5,0.57,12,2,2,4,0,2,2,2,1,1
20240726,8,1195,0.59,99.41,55.23,0.11,0,4,1,0,1,0,1,0,0,0
20240726,9,1099,2.91,97.09,259.67,1.52,7,4,5,1,2,3,3,2,3,2
20240726,10,1199,3.34,96.66,288.53,0.0,12,9,5,4,2,2,1,1,2,2
20240726,11,871,2.64,97.36,330.2,1.15,10,3,4,1,4,0,0,0,0,1
20240726,12,1184,3.97,96.03,267.65,1.8,11,10,2,1,8,6,0,2,2,5
20240726,13,1193,0.17,99.83,23.7,1.57,0,0,0,0,0,1,1,0,0,0
20240726,14,982,2.34,97.66,262.48,0.29,10,1,2,1,2,4,0,0,1,2
20240726,15,1188,1.43,98.57,254.7,0.35,6,3,2,1,1,2,1,0,1,0
20240726,16,853,3.52,96.48,389.86,0.72,4,6,5,2,1,5,2,1,0,4
20240726,17,1156,4.76,95.24,396.18,0.63,18,5,3,6,7,5,0,2,4,5
20240726,18,1153,3.82,96.18,408.54,1.09,7,6,7,3,4,5,2,4,1,5
20240726,19,1067,1.31,98.69,169.48,1.92,2,2,3,1,1,2,0,0,3,0
20240726,20,969,1.44,98.56,193.56,0.35,3,1,3,2,1,3,1,0,0,0
20240727,1,903,0.66,99.34,82.71,1.51,2,1,0,1,0,2,0,0,0,0
20240727,2,1066,0.38,99.62,54.53,0.66,2,1,1,0,0,0,0,0,0,0
20240727,3,1113,0.81,99.19,103.03,1.58,2,1,1,1,0,3,1,0,0,0
20240727,4,833,2.52,97.48,195.15,0.89,5,2,2,4,2,3,2,0,0,1
20240727,5,887,1.35,98.65,175.49,0.71,2,2,2,0,2,4,0,0,0,0
20240727,6,1077,3.53,96.47,256.96,0.73,13,6,2,3,3,3,2,3,3,0
20240727,7,826,3.03,96.97,275.15,1.27,7,6,3,0,3,0,2,2,2,0
20240727,8,948,2.53,97.47,224.4,0.26,3,2,2,3,3,3,4,0,1,3
20240727,9,1072,1.96,98.04,180.7,1.9,9,2,0,0,3,2,1,2,1,1
20240727,10,1142,3.68,96.32,581.82,1.91,10,8,6,3,5,4,0,1,1,4
20240727,11,1062,3.11,96.89,328.93,0.91,9,6,3,2,1,4,2,1,4,1
20240727,12,840,0.36,99.64,28.02,0.18,1,0,0,1,1,0,0,0,0,0
20240727,13,1030,3.01,96.99,191.94,0.52,7,7,2,3,4,2,1,2,1,2
20240727,14,1128,1.51,98.49,95.95,1.11,5,0,1,4,1,2,2,0,1,1
20240727,15,927,3.24,96.76,240.11,1.19,10,4,1,5,4,2,1,1,1,1
20240727,16,855,4.33,95.67,254.7,0.16,6,6,4,2,3,9,4,1,0,2
20240727,17,1017,2.26,97.74,317.81,0.49,4,4,3,1,2,1,2,2,3,1
20240727,18,960,0.42,99.58,56.63,1.94,1,3,0,0,0,0,0,0,0,0
20240727,19,1064,2.91,97.09,460.13,0.34,16,0,5,1,5,1,1,2,0,0
20240727,20,1115,4.57,95.43,623.38,0.24,14,9,3,2,5,8,5,1,3,1
20240728,1,874,3.2,96.8,244.3,1.29,8,4,3,4,5,3,0,1,0,0
20240728,2,868,2.3,97.7,180.47,1.02,6,7,1,3,2,0,0,0,0,1
20240728,3,1004,0.4,99.6,33.47,0.21,1,0,0,0,1,1,0,0,1,0
20240728,4,1155,4.42,95.58,431.1,1.85,18,7,3,5,6,3,3,3,3,0
20240728,5,851,2.0,98.0,95.23,0.67,7,1,1,1,0,3,0,1,2,1
20240728,6,990,3.64,96.36,506.59,1.13,10,4,7,5,2,0,2,1,1,4
20240728,7,1084,3.51,96.49,227.61,1.49,7,7,7,1,1,5,0,3,3,4
20240728,8,939,0.53,99.47,30.11,1.97,2,1,0,0,1,1,0,0,0,0
20240728,9,873,1.95,98.05,207.56,0.1,4,2,2,2,2,2,2,1,0,0
20240728,10,883,3.96,96.04,371.01,0.48,13,8,1,4,4,1,1,2,0,1
20240728,11,1093,0.55,99.45,52.97,1.42,2,1,1,1,0,0,0,0,0,1
20240728,12,856,0.35,99.65,29.25,1.77,2,0,1,0,0,0,0,0,0,0
20240728,13,1174,2.9,97.1,270.22,0.53,2,6,4,8,2,3,2,2,3,2
20240728,14,947,4.54,95.46,625.42,1.3,11,10,4,1,2,7,1,1,4,2
20240728,15,1063,3.39,96.61,470.03,1.95,4,7,1,5,4,2,6,0,3,4
20240728,16,1004,1.89,98.11,160.1,0.43,8,2,0,3,2,0,1,2,1,0
20240728,17,992,0.4,99.6,42.22,1.56,1,1,1,0,1,0,0,0,0,0
20240728,18,1168,0.26,99.74,31.75,0.08,0,0,0,0,0,0,1,1,1,0
20240728,19,925,3.57,96.43,240.69,0.33,8,7,3,4,1,5,1,0,1,3
20240728,20,909,0.99,99.01,111.36,1.29,1,1,2,0,1,0,1,1,1,1
20240729,1,1176,1.96,98.04,205.36,0.79,6,3,3,0,3,5,1,2,0,0
20240729,2,833,4.44,95.56,219.29,1.98,6,6,0,5,8,5,1,1,2,3
20240729,3,1088,2.02,97.98,168.3,0.32,4,2,4,1,2,3,3,2,1,0
20240729,4,944,2.12,97.88,210.6,1.24,7,2,3,3,1,3,0,0,1,0
20240729,5,1029,4.37,95.63,293.03,1.46,8,3,6,9,6,5,2,2,3,1
20240729,6,1198,2.84,97.16,406.24,1.46,7,4,3,4,4,5,2,5,0,0
20240729,7,818,3.55,96.45,401.51,0.45,6,5,5,5,2,2,0,3,1,0
20240729,8,1100,4.82,95.18,400.68,1.75,19,7,5,4,5,3,5,3,2,0
20240729,9,871,2.53,97.47,133.81,1.39,4,5,0,3,7,1,1,0,0,1
20240729,10,1005,0.0,100.0,0.0,1.48,0,0,0,0,0,0,0,0,0,0
20240729,11,809,1.24,98.76,104.38,0.54,3,0,3,1,0,2,0,1,0,0
20240729,12,1177,3.23,96.77,385.22,0.43,8,2,2,6,3,4,2,3,5,3
20240729,13,1107,0.09,99.91,6.74,1.61,0,1,0,0,0,0,0,0,0,0
20240729,14,1107,3.25,96.75,261.86,0.4,10,3,1,4,4,7,2,3,1,1
20240729,15,1005,2.29,97.71,231.87,0.72,5,4,1,1,4,5,2,1,0,0
20240729,16,984,3.35,96.65,395.26,0.62,8,7,4,2,1,3,3,2,2,1
20240729,17,921,3.37,96.63,189.36,0.78,9,7,0,7,2,1,1,2,1,1
20240729,18,904,2.77,97.23,258.9,1.1,5,9,1,2,2,3,0,0,3,0
20240729,19,829,0.0,100.0,0.0,0.68,0,0,0,0,0,0,0,0,0,0
20240729,20,1010,4.46,95.54,262.1,1.37,12,5,7,4,6,5,1,1,2,2
20240730,1,871,0.8,99.2,43.41,0.2,0,1,2,0,1,1,0,1,0,1
20240730,2,1152,2.17,97.83,221.98,1.93,6,4,3,3,2,2,2,1,1,1
20240730,3,801,1.25,98.75,54.49,1.04,1,1,1,3,0,2,0,1,1,0
20240730,4,870,3.56,96.44,256.51,1.32,8,3,2,1,6,4,0,3,1,3
20240730,5,1019,0.29,99.71,27.71,1.11,1,0,0,0,0,0,0,0,1,1
20240730,6,1122,3.12,96.88,198.5,1.07,5,8,2,5,2,5,2,4,0,2
20240730,7,805,4.6,95.4,306.38,0.09,8,3,5,4,6,2,3,2,4,0
20240730,8,929,3.23,96.77,433.78,0.84,8,7,2,3,2,3,1,2,1,1
20240730,9,1100,3.09,96.91,498.97,1.07,11,5,1,6,1,1,1,3,1,4
20240730,10,1151,1.91,98.09,292.05,1.18,9,2,2,0,0,4,3,1,0,1
20240730,11,806,0.62,99.38,30.34,1.02,1,1,0,1,1,0,0,0,1,0
20240730,12,926,2.48,97.52,253.09,0.9,4,2,2,3,3,4,0,2,2,1
20240730,13,1164,4.64,95.36,733.92,0.63,9,14,4,4,9,1,4,3,4,2
20240730,14,1031,2.23,97.77,315.63,0.43,11,5,1,0,2,3,1,0,0,0
20240730,15,936,2.14,97.86,187.41,1.44,8,2,3,0,3,0,1,1,0,2
20240730,16,893,0.56,99.44,39.31,0.31,3,1,1,0,0,0,0,0,0,0
20240730,17,962,2.6,97.4,303.56,1.74,7,3,1,2,2,4,2,2,1,1
20240730,18,969,4.33,95.67,248.54,0.98,12,8,1,4,3,5,1,1,2,5
20240730,19,1079,1.48,98.52,137.1,0.82,5,3,1,3,1,1,1,1,0,0
20240730,20,993,0.3,99.7,34.42,1.05,1,0,0,0,0,1,1,0,0,0
20240731,1,1098,2.09,97.91,160.72,1.08,6,3,2,3,2,3,1,1,0,2
20240731,2,986,2.23,97.77,160.22,0.66,3,3,2,2,3,2,1,4,1,1
20240731,3,1025,0.88,99.12,72.18,0.21,1,1,0,1,1,2,0,1,2,0
20240731,4,1195,3.85,96.15,584.03,0.31,11,8,5,6,4,5,0,0,5,2
20240731,5,1041,0.38,99.62,46.96,1.43,2,0,0,0,1,1,0,0,0,0
20240731,6,832,0.24,99.76,24.18,0.75,0,1,0,1,0,0,0,0,0,0
20240731,7,1096,0.64,99.36,36.53,0.32,1,1,0,1,1,1,0,1,0,1
20240731,8,836,2.99,97.01,336.25,0.99,5,6,2,2,2,3,0,3,1,1
20240731,9,1119,4.02,95.98,381.57,1.79,5,7,9,7,10,1,2,0,3,1
20240731,10,963,1.35,98.65,103.31,0.43,2,1,3,3,0,0,0,0,1,3
20240731,11,1044,2.01,97.99,244.81,0.33,11,2,0,0,1,2,1,3,0,1
20240731,12,1145,4.98,95.02,701.93,1.65,12,10,7,5,8,5,3,3,1,3
20240731,13,813,1.23,98.77,127.65,1.57,1,3,1,1,1,1,0,0,1,1
20240731,14,1128,4.88,95.12,515.93,0.06,24,3,4,6,5,4,1,3,4,1
20240731,15,1133,0.09,99.91,11.66,1.02,1,0,0,0,0,0,0,0,0,0
20240731,16,1019,2.26,97.74,120.55,1.24,9,1,1,3,3,2,0,2,1,1
20240731,17,879,3.75,96.25,404.75,1.37,9,5,5,3,2,3,2,2,1,1
20240731,18,975,4.62,95.38,262.36,0.28,8,7,4,3,3,9,1,3,3,4
20240731,19,815,4.79,95.21,294.94,0.76,11,2,5,6,3,4,0,2,2,4
20240731,20,894,3.13,96.87,219.93,0.01,5,8,1,3,3,2,0,2,4,0
20240801,1,1098,2.0,98.0,156.14,0.68,6,3,2,3,0,1,3,2,2,0
20240801,2,887,0.9,99.1,78.06,0.67,2,1,0,0,0,1,1,0,1,2
20240801,3,1005,3.18,96.82,471.18,1.51,5,10,4,2,1,1,1,1,4,3
20240801,4,975,1.23,98.77,151.04,1.29,6,0,0,2,1,0,0,1,1,1
20240801,5,900,3.33,96.67,250.84,0.68,11,3,2,2,2,1,3,1,2,3
20240801,6,853,0.94,99.06,110.98,0.5,0,1,0,0,3,2,0,2,0,0
20240801,7,909,2.86,97.14,324.7,0.24,8,2,5,1,2,3,0,3,1,1
20240801,8,994,3.72,96.28,207.45,1.55,10,7,1,4,5,3,3,3,0,1
20240801,9,809,2.22,97.78,126.23,1.39,2,2,2,2,1,1,2,3,2,1
20240801,10,821,3.17,96.83,319.37,0.39,8,5,1,0,3,3,1,1,2,2
20240801,11,1016,4.33,95.67,467.4,1.28,9,7,3,3,5,7,0,4,3,3
20240801,12,856,0.82,99.18,95.67,0.19,1,2,2,0,2,0,0,0,0,0
20240801,13,919,1.96,98.04,233.71,0.6,4,2,3,1,2,0,1,0,4,1
20240801,14,1109,4.51,95.49,726.47,1.47,8,6,6,7,3,8,3,3,5,1
20240801,15,839,4.17,95.83,203.69,1.37,8,6,5,3,3,2,2,2,3,1
20240801,16,1079,2.04,97.96,229.45,0.7,6,2,3,1,5,2,0,2,1,0
20240801,17,992,0.4,99.6,54.92,1.69,2,0,0,0,0,1,0,0,1,0
20240801,18,1141,1.93,98.07,226.53,0.44,9,1,1,4,1,2,0,3,0,1
20240801,19,1150,3.3,96.7,428.99,1.36,8,7,2,6,5,1,2,3,3,1
20240801,20,902,2.55,97.45,289.04,0.57,5,4,2,3,4,2,0,2,0,1
20240802,1,1187,4.13,95.87,712.04,0.92,6,7,3,8,4,10,2,4,4,1
20240802,2,850,3.29,96.71,349.84,1.97,7,2,3,3,4,0,3,1,2,3
20240802,3,1078,0.93,99.07,112.87,1.14,1,2,1,3,1,1,1,0,0,0
20240802,4,1096,3.83,96.17,507.31,1.89,5,10,3,4,5,2,6,1,5,1
20240802,5,874,3.09,96.91,296.31,0.04,6,7,3,2,3,1,2,0,1,2
20240802,6,1002,0.4,99.6,23.11,1.85,0,1,0,0,1,1,0,0,1,0
20240802,7,864,3.24,96.76,174.28,1.29,11,4,1,6,2,1,1,1,1,0
20240802,8,937,0.53,99.47,29.0,1.09,1,1,0,1,0,0,0,1,1,0
20240802,9,1038,0.39,99.61,58.58,0.33,2,0,0,0,0,0,1,1,0,0
20240802,10,1116,0.45,99.55,72.89,0.81,2,1,1,0,0,0,0,1,0,0
20240802,11,1007,2.58,97.42,354.91,0.24,5,4,3,4,2,3,1,1,1,2
20240802,12,866,1.96,98.04,145.93,1.82,5,3,3,1,0,3,0,0,1,1
20240802,13,915,4.92,95.08,476.71,0.35,7,6,4,7,2,5,4,4,3,3
20240802,14,1015,3.55,96.45,361.24,0.63,13,2,3,3,2,3,0,4,3,3
20240802,15,859,1.63,98.37,139.76,0.74,5,1,2,0,2,2,0,2,0,0
20240802,16,801,3.5,96.5,194.53,0.65,5,5,3,3,5,0,1,3,0,3
20240802,17,1085,2.21,97.79,162.14,0.76,6,4,4,2,4,0,1,2,0,1
20240802,18,878,4.44,95.56,253.32,0.37,12,4,3,3,4,4,2,2,2,3
20240802,19,1198,2.75,97.25,375.33,1.14,11,7,3,0,3,4,1,0,2,2
20240802,20,1133,3.44,96.56,289.43,0.81,8,7,3,5,4,5,2,1,4,0
20240803,1,1158,4.66,95.34,283.6,1.96,14,9,5,6,5,10,0,3,1,1
20240803,2,974,4.93,95.07,348.96,0.27,8,7,8,5,8,4,3,1,1,3
20240803,3,1199,3.0,97.0,305.97,1.28,13,3,2,5,3,5,1,1,2,1
20240803,4,1084,4.89,95.11,746.17,1.67,12,10,5,6,4,3,4,2,4,3
20240803,5,802,1.87,98.13,141.97,0.71,6,0,0,0,2,3,1,1,1,1
20240803,6,883,0.45,99.55,28.17,0.89,1,0,0,0,0,0,0,0,3,0
20240803,7,1014,4.54,95.46,295.77,1.96,5,9,8,3,7,5,3,0,1,5
20240803,8,974,2.77,97.23,151.01,0.07,7,4,2,2,2,4,2,1,2,1
20240803,9,947,3.59,96.41,273.28,1.54,11,8,3,1,5,5,0,0,0,1
20240803,10,1009,3.27,96.73,400.78,0.66,6,4,4,3,3,5,3,0,2,3
20240803,11,1194,1.76,98.24,249.84,1.26,4,5,4,2,1,2,2,0,1,0
20240803,12,902,2.77,97.23,205.16,1.29,5,7,4,1,2,1,2,2,1,0
20240803,13,1091,4.03,95.97,317.07,0.12,11,8,3,4,5,7,0,1,1,4
20240803,14,802,0.37,99.63,16.03,0.57,2,0,0,0,1,0,0,0,0,0
20240803,15,1172,4.86,95.14,300.4,1.96,14,9,4,7,4,5,4,6,3,1
20240803,16,930,1.08,98.92,86.54,0.01,3,1,2,1,2,0,0,0,1,0
20240803,17,1052,2.76,97.24,391.15,1.96,9,6,5,1,0,4,2,0,0,2
20240803,18,911,0.77,99.23,64.07,0.19,3,1,0,0,0,1,0,2,0,0
20240803,19,1036,1.74,98.26,185.65,1.28,5,4,0,1,3,1,0,2,0,2
20240803,20,1164,3.95,96.05,562.09,1.22,8,7,5,3,6,5,5,1,4,2
20240804,1,849,0.0,100.0,0.0,1.83,0,0,0,0,0,0,0,0,0,0
20240804,2,934,3.21,96.79,436.4,0.53,4,4,4,2,3,4,3,1,2,3
20240804,3,1039,4.23,95.77,243.06,0.28,14,7,5,8,2,2,1,2,0,3
20240804,4,1090,3.12,96.88,296.81,1.68,7,7,4,3,4,2,3,3,1,0
20240804,5,961,2.5,97.5,244.87,0.16,3,6,1,3,3,4,3,0,1,0
20240804,6,812,4.8,95.2,328.72,1.64,10,5,7,4,3,3,1,2,3,1
20240804,7,996,1.1,98.9,125.06,1.13,2,3,0,0,0,3,0,0,2,1
20240804,8,980,1.22,98.78,147.22,1.92,3,2,1,1,1,2,1,0,1,0
20240804,9,1058,1.51,98.49,170.67,1.48,3,3,1,1,1,5,0,1,0,1
20240804,10,1157,3.8,96.2,482.09,1.6,18,7,2,4,3,3,1,1,2,3
20240804,11,930,3.66,96.34,467.48,0.32,9,4,5,4,6,1,3,1,0,1
20240804,12,953,2.31,97.69,163.68,0.35,3,4,0,6,0,5,1,2,0,1
20240804,13,1043,3.16,96.84,315.31,1.55,7,8,0,1,3,2,4,0,5,3
20240804,14,1060,1.7,98.3,168.97,0.39,5,3,1,0,2,4,1,0,2,0
20240804,15,869,1.73,98.27,106.09,1.48,3,1,3,2,1,1,1,1,2,0
20240804,16,862,2.44,97.56,169.91,0.86,8,3,3,0,2,1,0,3,1,0
20240804,17,1168,0.0,100.0,0.0,1.55,0,0,0,0,0,0,0,0,0,0
20240804,18,1002,2.4,97.6,269.14,1.6,7,3,1,0,3,6,1,2,1,0
20240804,19,1194,2.93,97.07,291.03,0.62,5,10,8,3,4,3,0,1,1,0
20240804,20,913,4.93,95.07,541.75,0.65,9,8,4,3,10,4,6,0,1,0
20240805,1,851,2.35,97.65,108.12,0.41,5,1,3,1,5,3,2,0,0,0
20240805,2,824,0.61,99.39,31.84,1.38,4,0,0,0,1,0,0,0,0,0
20240805,3,910,4.95,95.05,605.99,0.56,10,7,4,5,6,3,3,2,0,5
20240805,4,1162,3.96,96.04,276.89,1.2,13,6,5,9,2,3,1,4,2,1
20240805,5,1182,0.59,99.41,60.57,2.0,1,0,0,0,2,1,2,0,1,0
20240805,6,1021,1.27,98.73,130.54,1.62,4,3,2,3,0,0,0,0,1,0
20240805,7,803,1.12,98.88,66.75,0.65,2,3,0,0,0,0,0,1,2,1
20240805,8,1160,2.16,97.84,229.95,0.7,4,3,4,4,2,0,2,3,2,1
20240805,9,938,4.05,95.95,242.34,0.25,12,4,7,3,1,3,3,3,1,1
20240805,10,1049,1.05,98.95,114.19,1.36,0,2,2,1,2,2,0,0,1,1
20240805,11,820,4.02,95.98,417.45,1.1,9,5,4,5,3,2,2,2,1,0
20240805,12,1084,3.23,96.77,371.8,0.26,9,5,3,4,3,5,1,1,3,1
20240805,13,878,4.44,95.56,332.43,1.63,9,3,4,8,4,2,3,2,1,3
20240805,14,1090,1.74,98.26,207.78,1.87,4,2,4,1,1,4,3,0,0,0
20240805,15,1114,2.51,97.49,198.08,1.93,5,5,4,4,3,2,2,1,2,0
20240805,16,1038,4.62,95.38,487.54,0.8,11,8,5,6,5,6,1,2,1,3
20240805,17,1012,3.75,96.25,466.21,0.86,19,3,4,4,2,3,1,0,1,1
20240805,18,1121,4.55,95.45,530.68,1.14,12,9,7,4,4,3,2,2,3,5
20240805,19,815,3.8,96.2,166.25,0.48,13,1,2,3,6,1,2,1,2,0
20240805,20,1079,2.04,97.96,312.0,0.41,7,4,1,0,4,3,2,0,1,0
20240806,1,849,2.24,97.76,123.56,1.72,5,0,3,3,1,0,2,1,3,1
20240806,2,1129,4.96,95.04,362.97,0.2,15,8,2,8,5,5,4,3,2,4
20240806,3,827,1.45,98.55,125.14,1.62,5,0,2,2,1,1,0,1,0,0
20240806,4,1120,3.48,96.52,576.51,1.48,12,3,3,3,7,4,0,2,3,2
20240806,5,1090,3.67,96.33,569.34,1.31,12,1,4,4,8,1,2,2,3,3
20240806,6,867,1.04,98.96,56.13,1.07,3,1,0,2,0,1,1,0,1,0
20240806,7,838,4.3,95.7,295.11,0.01,8,6,4,5,2,1,5,1,3,1
20240806,8,821,4.26,95.74,347.81,1.07,11,3,8,3,2,3,3,1,1,0
20240806,9,1055,2.84,97.16,205.04,0.87,8,4,5,2,3,3,0,0,3,2
20240806,10,892,3.14,96.86,403.95,0.94,6,6,2,0,1,4,2,2,3,2
20240806,11,1105,1.0,99.0,107.94,1.21,4,3,1,0,1,0,1,0,1,0
20240806,12,872,2.41,97.59,288.62,1.02,8,1,1,2,2,2,1,3,0,1
20240806,13,1055,4.45,95.55,662.24,1.26,6,6,6,4,5,6,5,4,3,2
20240806,14,866,1.04,98.96,54.93,1.68,2,4,1,1,0,0,1,0,0,0
20240806,15,1075,3.35,96.65,219.69,0.49,8,9,0,6,5,6,0,1,1,0
20240806,16,968,4.24,95.76,380.48,0.12,11,3,5,5,4,2,3,2,2,4
20240806,17,1187,1.1,98.9,89.64,1.78,2,2,1,1,2,2,0,2,0,1
20240806,18,901,2.22,97.78,261.45,1.83,7,4,3,0,2,2,0,2,0,0
20240806,19,814,1.47,98.53,115.86,0.74,3,2,1,1,0,1,0,2,2,0
20240806,20,1044,1.25,98.75,157.05,1.02,4,1,1,3,1,1,0,2,0,0
20240807,1,851,3.88,96.12,356.93,1.77,6,7,2,7,2,2,1,1,2,3
20240807,2,1047,2.58,97.42,179.02,1.49,7,5,2,2,3,1,1,1,4,1
20240807,3,892,1.46,98.54,178.08,0.73,4,3,0,1,1,2,0,1,0,1
20240807,4,876,4.68,95.32,532.36,1.49,12,8,6,2,5,2,3,2,0,1
20240807,5,1061,0.28,99.72,22.33,1.09,0,0,2,0,0,0,1,0,0,0
20240807,6,1166,3.0,97.0,261.51,0.63,6,6,4,7,3,3,1,0,3,2
20240807,7,923,2.82,97.18,172.61,0.88,7,5,1,1,4,3,0,1,1,3
20240807,8,1049,2.76,97.24,248.84,1.0,3,3,6,4,4,3,0,1,2,3
20240807,9,1178,3.06,96.94,359.51,0.01,6,8,5,4,1,3,2,4,2,1
20240807,10,1133,3.09,96.91,459.74,0.23,8,3,4,3,4,3,0,7,1,2
20240807,11,1001,2.6,97.4,353.2,0.53,4,1,4,2,4,3,0,2,2,4
20240807,12,819,4.52,95.48,216.03,1.17,9,7,3,5,4,3,0,2,3,1
20240807,13,889,2.47,97.53,183.68,1.22,5,4,2,1,5,3,1,0,1,0
20240807,14,937,1.49,98.51,96.13,1.86,2,3,2,1,0,2,2,1,0,1
20240807,15,897,1.34,98.66,88.37,1.33,4,0,0,2,3,0,0,3,0,0
20240807,16,1139,0.18,99.82,12.36,1.3,0,1,0,0,0,0,0,0,0,1
20240807,17,982,0.41,99.59,47.75,0.82,1,0,0,1,0,1,1,0,0,0
20240807,18,992,3.02,96.98,252.04,1.92,5,6,1,3,6,3,1,1,2,2
20240807,19,829,0.36,99.64,35.97,0.47,2,0,0,0,1,0,0,0,0,0
20240807,20,1087,3.68,96.32,506.13,0.68,9,5,3,3,3,5,4,2,4,2
20240808,1,1071,3.83,96.17,264.1,0.62,12,3,3,5,7,5,1,3,1,1
