DateID,MachineID,OEEPercent,UtilizationRatePercent,ActualCycleTimeMinutes,TargetCycleTimeMinutes,ChangeoverTimeMinutes,ScrapRatePercent
20240315,3,65.61,96.04,8.08,10,45,2.47
20240315,4,84.77,76.04,10.0,10,97,2.57
20240315,5,74.33,64.1,11.53,10,32,1.17
20240315,6,83.78,80.35,11.33,10,95,1.31
20240315,7,94.83,90.73,9.42,10,92,0.64
20240315,8,79.19,62.45,8.3,10,106,1.71
20240315,9,62.0,50.06,8.2,10,103,2.35
20240315,10,90.67,50.19,11.87,10,67,0.35
20240316,1,95.23,61.69,11.49,10,103,0.89
20240316,2,62.05,82.33,11.65,10,65,1.41
20240316,3,92.33,64.97,10.99,10,43,0.0
20240316,4,60.8,78.54,8.52,10,115,1.71
20240316,5,67.76,92.59,9.71,10,69,0.52
20240316,6,89.65,83.27,8.66,10,70,0.53
20240316,7,67.53,68.78,8.91,10,44,0.71
20240316,8,83.84,83.49,8.7,10,72,2.27
20240316,9,93.67,60.26,8.64,10,54,1.73
20240316,10,66.92,51.84,10.45,10,114,0.91
20240317,1,85.94,77.27,10.35,10,111,0.51
20240317,2,63.48,90.24,11.86,10,44,2.47
20240317,3,62.42,69.92,9.6,10,90,1.15
20240317,4,76.47,83.18,11.15,10,50,1.01
20240317,5,80.22,60.22,10.47,10,80,0.39
20240317,6,60.64,91.78,9.56,10,84,0.85
20240317,7,95.34,53.43,10.49,10,106,2.22
20240317,8,77.41,64.91,9.16,10,47,1.76
20240317,9,95.56,98.17,9.79,10,88,1.64
20240317,10,88.06,87.01,8.23,10,59,2.69
20240318,1,84.12,87.96,11.5,10,65,1.05
20240318,2,69.11,85.09,11.86,10,117,2.74
20240318,3,61.54,52.19,11.52,10,79,0.97
20240318,4,76.59,53.74,10.28,10,46,2.72
20240318,5,95.35,67.8,9.83,10,100,1.93
20240318,6,98.73,53.62,9.93,10,96,1.97
20240318,7,65.3,73.62,10.45,10,50,0.71
20240318,8,72.29,69.97,8.13,10,87,2.79
20240318,9,78.19,97.9,10.44,10,37,0.9
20240318,10,75.24,93.11,9.74,10,77,1.7
20240319,1,79.34,71.66,9.31,10,92,0.6
20240319,2,81.14,67.29,8.54,10,70,1.4
20240319,3,83.09,54.24,10.92,10,66,1.53
20240319,4,63.6,83.69,9.38,10,77,1.11
20240319,5,70.51,98.52,11.91,10,66,1.44
20240319,6,83.62,80.44,9.31,10,116,1.41
20240319,7,77.43,98.76,8.14,10,107,0.4
20240319,8,62.79,62.14,9.81,10,31,2.1
20240319,9,85.81,71.8,8.34,10,112,0.96
20240319,10,88.5,85.57,11.13,10,109,1.16
20240320,1,60.84,54.41,9.93,10,30,2.92
20240320,2,64.07,63.57,8.98,10,38,0.08
20240320,3,68.63,82.24,9.44,10,105,0.99
20240320,4,68.7,61.32,8.01,10,97,1.76
20240320,5,94.83,58.56,8.53,10,97,0.41
20240320,6,99.5,65.46,9.93,10,103,0.89
20240320,7,93.4,97.46,11.8,10,47,2.04
20240320,8,78.95,59.3,10.75,10,111,0.59
20240320,9,75.87,96.62,11.27,10,94,2.1
20240320,10,93.13,54.7,11.37,10,66,2.56
20240321,1,76.12,98.66,11.8,10,36,0.83
20240321,2,64.06,56.72,10.29,10,114,2.38
20240321,3,87.46,62.09,9.23,10,100,2.6
20240321,4,87.99,67.01,10.16,10,112,2.09
20240321,5,85.7,81.83,9.65,10,113,0.89
20240321,6,81.41,84.73,9.54,10,47,2.61
20240321,7,61.55,87.63,10.44,10,52,1.62
20240321,8,74.17,92.7,8.83,10,65,2.92
20240321,9,84.53,63.92,8.94,10,40,2.17
20240321,10,66.87,95.47,9.12,10,32,0.96
20240322,1,73.46,59.68,8.24,10,33,0.73
20240322,2,88.7,89.64,8.22,10,63,0.16
20240322,3,60.44,75.32,10.08,10,64,1.76
20240322,4,75.74,90.27,11.69,10,115,2.17
20240322,5,72.12,62.28,11.87,10,76,0.11
20240322,6,69.65,79.97,11.84,10,115,1.62
20240322,7,73.51,64.69,10.95,10,63,1.32
20240322,8,90.12,71.91,8.49,10,69,1.44
20240322,9,87.52,71.28,9.19,10,119,2.31
20240322,10,75.71,98.4,9.67,10,69,1.18
20240323,1,72.04,60.43,8.69,10,53,0.59
20240323,2,61.78,92.16,8.42,10,30,2.04
20240323,3,76.74,52.06,8.64,10,111,0.67
20240323,4,95.02,65.78,10.8,10,96,1.59
20240323,5,78.73,61.27,10.84,10,56,1.55
20240323,6,79.36,81.8,10.17,10,119,2.5
20240323,7,97.46,66.94,9.95,10,50,2.95
20240323,8,99.87,90.97,10.74,10,75,0.75
20240323,9,93.58,94.97,11.14,10,35,2.83
20240323,10,89.54,68.12,9.3,10,45,1.3
20240324,1,96.61,79.53,8.64,10,65,0.4
20240324,2,94.64,90.36,10.43,10,93,0.04
20240324,3,61.18,75.61,9.38,10,106,2.6
20240324,4,89.27,59.33,10.61,10,35,1.63
20240324,5,79.65,55.62,10.58,10,101,0.07
20240324,6,61.7,51.3,8.44,10,49,1.89
20240324,7,93.95,58.42,11.25,10,118,0.39
20240324,8,82.71,82.52,10.78,10,118,0.42
20240324,9,90.93,64.34,11.55,10,59,2.96
20240324,10,81.42,62.86,9.21,10,51,0.43
20240325,1,61.44,76.56,9.37,10,31,1.41
20240325,2,84.24,71.88,8.18,10,64,2.56
20240325,3,60.76,63.52,9.75,10,44,2.87
20240325,4,93.99,73.66,9.83,10,112,1.63
20240325,5,66.82,89.66,9.99,10,78,2.26
20240325,6,67.65,82.87,10.67,10,100,1.4
20240325,7,88.03,59.49,10.09,10,83,1.71
20240325,8,94.31,92.09,11.96,10,64,1.39
20240325,9,96.43,73.75,10.44,10,33,1.57
20240325,10,98.45,94.34,11.26,10,113,2.78
20240326,1,70.92,56.09,11.17,10,71,0.53
20240326,2,83.09,81.68,10.39,10,109,1.15
20240326,3,69.45,96.24,9.08,10,72,2.0
20240326,4,91.9,81.62,10.27,10,111,2.78
20240326,5,79.13,73.97,9.19,10,88,1.66
20240326,6,96.95,61.51,10.37,10,42,1.55
20240326,7,63.35,97.43,9.38,10,37,1.15
20240326,8,96.01,76.03,10.19,10,33,2.86
20240326,9,76.44,58.42,9.9,10,98,2.78
20240326,10,91.39,69.77,11.02,10,72,0.77
20240327,1,98.45,73.27,11.0,10,113,0.48
20240327,2,98.21,62.89,8.31,10,110,1.36
20240327,3,88.68,55.39,10.55,10,109,1.81
20240327,4,78.24,73.4,8.93,10,98,2.63
20240327,5,85.67,89.38,11.85,10,95,1.73
20240327,6,75.3,72.61,8.96,10,35,0.96
20240327,7,60.87,91.56,9.61,10,54,0.22
20240327,8,67.76,96.29,9.56,10,61,1.38
20240327,9,70.6,99.82,10.73,10,95,2.26
20240327,10,94.3,84.41,11.43,10,117,1.53
20240328,1,94.16,67.4,10.29,10,44,0.28
20240328,2,86.59,62.75,8.73,10,42,0.94
20240328,3,94.42,58.09,11.61,10,30,1.7
20240328,4,68.86,86.56,11.05,10,60,0.86
20240328,5,69.96,76.09,11.97,10,73,0.74
20240328,6,81.81,73.35,10.17,10,113,0.74
20240328,7,80.27,84.2,10.79,10,61,0.46
20240328,8,89.95,73.99,8.02,10,36,0.12
20240328,9,63.91,66.27,8.29,10,116,0.21
20240328,10,66.4,83.91,10.43,10,50,1.36
20240329,1,84.07,57.32,11.95,10,96,0.83
20240329,2,78.92,75.15,8.64,10,77,0.64
20240329,3,69.38,77.92,9.88,10,99,0.64
20240329,4,82.88,54.35,9.67,10,107,3.0
20240329,5,84.75,50.6,10.32,10,68,2.07
20240329,6,74.42,80.81,9.97,10,31,1.83
20240329,7,84.59,87.95,8.55,10,94,1.25
20240329,8,78.84,91.32,8.86,10,118,0.1
20240329,9,64.18,59.68,11.54,10,43,0.11
20240329,10,70.44,99.35,8.36,10,66,1.3
20240330,1,84.26,64.71,9.28,10,34,0.78
20240330,2,87.77,72.4,8.85,10,111,2.63
20240330,3,83.23,90.66,10.29,10,64,2.11
20240330,4,71.2,56.94,9.91,10,39,1.48
20240330,5,92.42,55.93,10.65,10,71,0.78
20240330,6,80.23,74.54,9.65,10,115,2.29
20240330,7,80.67,73.94,9.73,10,51,1.38
20240330,8,86.81,72.7,11.77,10,73,0.6
20240330,9,70.38,61.38,8.66,10,37,0.76
20240330,10,88.82,54.41,8.38,10,89,0.54
20240331,1,88.17,64.45,10.11,10,78,1.82
20240331,2,91.09,60.07,8.05,10,36,0.69
20240331,3,60.11,88.35,10.13,10,90,0.01
20240331,4,79.03,74.81,9.77,10,54,1.94
20240331,5,69.25,89.38,11.14,10,75,0.84
20240331,6,89.92,68.8,8.37,10,58,0.76
20240331,7,73.98,63.51,11.53,10,45,2.06
20240331,8,92.49,91.11,11.97,10,33,0.15
20240331,9,76.13,56.48,11.9,10,97,1.92
20240331,10,67.9,75.8,10.02,10,33,2.29
20240401,1,88.67,80.77,8.79,10,113,1.41
20240401,2,87.43,82.8,11.78,10,107,0.3
20240401,3,88.66,93.8,10.84,10,37,1.22
20240401,4,72.73,79.27,10.33,10,99,1.12
20240401,5,71.27,97.11,8.66,10,110,0.67
20240401,6,73.41,89.21,8.19,10,85,2.12
20240401,7,70.95,79.15,8.77,10,88,0.01
20240401,8,74.22,58.88,11.91,10,86,0.81
20240401,9,94.25,89.36,10.85,10,36,0.11
20240401,10,82.45,98.86,8.16,10,111,0.21
20240402,1,74.22,51.44,8.2,10,43,1.84
20240402,2,98.21,58.93,9.19,10,57,2.37
20240402,3,80.66,52.84,11.16,10,38,0.52
20240402,4,77.81,52.39,8.87,10,100,2.81
20240402,5,99.94,91.59,8.14,10,58,2.99
20240402,6,90.11,78.03,10.73,10,50,2.72
20240402,7,90.06,66.82,8.29,10,75,0.03
20240402,8,70.7,83.8,9.77,10,75,2.85
20240402,9,67.12,74.01,10.14,10,65,2.0
20240402,10,87.76,98.87,11.17,10,65,2.2
20240403,1,95.12,97.17,10.51,10,65,2.54
20240403,2,86.78,80.68,10.7,10,90,1.44
20240403,3,76.2,84.67,8.27,10,115,1.41
20240403,4,84.87,80.98,11.76,10,57,0.73
20240403,5,62.64,95.4,10.54,10,35,2.58
20240403,6,61.92,89.44,8.14,10,55,0.34
20240403,7,91.82,76.66,9.13,10,98,1.65
20240403,8,96.27,63.56,10.91,10,62,3.0
20240403,9,83.86,59.78,10.58,10,61,1.93
20240403,10,91.46,83.77,10.59,10,31,0.61
20240404,1,91.11,71.3,10.58,10,38,2.71
20240404,2,62.47,50.09,10.74,10,60,0.14
20240404,3,63.6,99.81,8.38,10,105,2.93
20240404,4,86.6,97.65,9.41,10,99,1.25
20240404,5,70.08,64.29,11.54,10,68,0.71
20240404,6,96.71,94.08,8.22,10,106,2.9
20240404,7,85.19,84.27,9.16,10,33,1.88
20240404,8,80.59,83.84,8.08,10,69,0.48
20240404,9,72.6,50.48,8.54,10,32,1.69
20240404,10,77.07,58.43,9.27,10,84,0.92
20240405,1,80.29,85.79,11.39,10,82,1.1
20240405,2,71.98,85.39,10.94,10,53,2.77
20240405,3,81.07,54.11,10.42,10,47,2.18
20240405,4,80.13,88.13,8.81,10,101,2.6
20240405,5,60.14,70.29,8.79,10,102,0.48
20240405,6,65.31,80.29,8.55,10,62,1.85
20240405,7,78.16,76.1,8.75,10,94,1.48
20240405,8,72.69,89.8,10.32,10,97,2.2
20240405,9,90.39,88.49,8.56,10,62,1.22
20240405,10,66.11,53.51,11.34,10,36,1.23
20240406,1,73.68,69.62,8.03,10,114,0.77
20240406,2,75.64,57.94,8.02,10,38,2.1
20240406,3,89.2,85.87,9.74,10,65,2.66
20240406,4,89.41,61.3,8.08,10,36,1.3
20240406,5,67.31,78.82,9.24,10,55,1.62
20240406,6,78.82,87.08,10.39,10,108,2.26
20240406,7,92.97,52.17,10.01,10,86,1.36
20240406,8,90.44,91.9,9.78,10,99,2.19
20240406,9,62.77,93.46,8.93,10,32,1.08
20240406,10,87.09,96.57,11.2,10,58,0.28
20240407,1,97.31,98.14,9.08,10,81,1.89
20240407,2,73.91,58.51,9.96,10,72,0.07
20240407,3,89.46,91.45,9.67,10,118,1.76
20240407,4,64.49,99.22,11.52,10,111,0.88
20240407,5,91.3,83.8,8.42,10,38,1.91
20240407,6,92.65,72.28,9.18,10,95,0.76
20240407,7,78.34,87.85,11.82,10,40,1.1
20240407,8,81.8,69.34,8.17,10,98,2.69
20240407,9,86.94,93.91,11.15,10,39,2.4
20240407,10,63.99,84.47,11.26,10,77,0.13
20240408,1,92.72,88.15,11.99,10,81,2.35
20240408,2,77.81,62.81,9.51,10,94,1.31
20240408,3,79.54,69.35,8.12,10,52,0.13
20240408,4,94.37,78.21,8.04,10,31,0.06
20240408,5,97.34,53.49,8.96,10,65,2.95
20240408,6,95.18,55.34,9.13,10,67,1.94
20240408,7,82.04,80.24,11.68,10,43,2.2
20240408,8,72.86,65.47,10.6,10,94,0.83
20240408,9,71.97,89.54,10.93,10,37,2.33
20240408,10,78.18,55.28,9.91,10,64,1.78
20240409,1,79.97,57.05,8.41,10,106,2.45
20240409,2,63.08,95.39,10.2,10,44,2.04
20240409,3,74.53,89.13,11.5,10,42,2.21
20240409,4,75.13,84.84,10.74,10,109,2.15
20240409,5,72.23,70.08,8.15,10,48,0.19
20240409,6,61.59,58.19,9.56,10,69,2.76
20240409,7,77.97,97.73,10.33,10,72,2.96
20240409,8,61.83,80.53,11.62,10,33,0.45
20240409,9,90.69,96.32,9.8,10,56,2.44
20240409,10,63.14,88.79,11.74,10,30,0.59
20240410,1,81.94,58.9,11.79,10,36,2.55
20240410,2,83.03,99.64,8.47,10,77,2.54
20240410,3,83.06,71.59,11.61,10,34,0.7
20240410,4,67.8,53.58,9.22,10,114,2.15
20240410,5,95.4,64.24,11.91,10,45,1.62
20240410,6,82.24,71.54,11.37,10,30,1.69
20240410,7,69.72,63.58,11.3,10,87,1.9
20240410,8,80.29,96.79,8.77,10,50,2.4
20240410,9,80.64,89.54,10.43,10,119,1.59
20240410,10,66.27,57.44,9.68,10,85,1.77
20240411,1,75.81,86.74,10.52,10,95,0.78
20240411,2,71.01,52.91,8.86,10,71,1.49
20240411,3,67.84,50.33,8.08,10,76,0.19
20240411,4,97.02,53.04,8.58,10,79,1.08
20240411,5,93.62,58.83,11.69,10,46,2.45
20240411,6,99.77,90.46,10.45,10,75,2.06
20240411,7,83.62,57.83,9.39,10,60,1.7
20240411,8,65.19,76.03,9.58,10,90,2.48
20240411,9,98.05,81.92,8.69,10,71,2.37
20240411,10,72.69,54.09,10.17,10,96,1.81
20240412,1,78.06,70.33,11.07,10,78,2.66
20240412,2,76.38,61.99,10.65,10,76,2.93
20240412,3,60.16,66.71,9.89,10,97,1.16
20240412,4,81.84,69.41,8.18,10,116,0.0
20240412,5,91.36,52.88,11.76,10,54,2.97
20240412,6,71.29,61.66,11.43,10,67,1.21
20240412,7,91.86,98.31,8.96,10,85,1.04
20240412,8,75.91,54.89,8.61,10,96,1.73
20240412,9,95.81,88.83,10.01,10,59,2.98
20240412,10,77.77,98.94,8.12,10,100,2.82
20240413,1,83.01,61.5,9.52,10,62,1.61
20240413,2,67.89,66.4,9.09,10,48,0.65
20240413,3,76.37,69.43,8.67,10,55,2.26
20240413,4,92.25,96.02,9.94,10,105,2.14
20240413,5,87.63,95.24,8.41,10,47,2.8
20240413,6,88.24,89.86,9.34,10,94,1.09
20240413,7,78.71,62.24,10.92,10,109,1.15
20240413,8,88.35,86.76,10.87,10,85,0.15
20240413,9,65.33,65.17,10.01,10,105,2.45
20240413,10,89.63,65.72,11.0,10,80,0.02
20240414,1,90.28,95.97,9.79,10,105,2.22
20240414,2,84.06,99.94,8.72,10,96,2.78
20240414,3,65.44,78.28,11.35,10,82,0.67
20240414,4,84.15,96.95,10.61,10,110,2.53
20240414,5,81.5,73.94,9.61,10,98,0.31
20240414,6,68.67,59.45,11.57,10,59,0.95
20240414,7,79.45,87.34,11.47,10,73,2.64
20240414,8,73.67,75.76,9.29,10,60,1.81
20240414,9,64.17,56.81,9.94,10,112,0.28
20240414,10,66.72,53.33,9.87,10,59,2.25
20240415,1,70.73,94.77,9.64,10,78,2.72
20240415,2,76.95,69.91,9.54,10,35,0.81
20240415,3,72.06,88.77,8.25,10,36,0.53
20240415,4,65.15,53.16,8.41,10,114,0.94
20240415,5,75.87,88.82,8.49,10,92,1.12
20240415,6,60.38,51.55,11.09,10,44,2.96
20240415,7,68.72,98.54,8.78,10,38,1.16
20240415,8,96.46,54.1,8.88,10,32,0.13
20240415,9,71.71,72.54,8.89,10,45,1.39
20240415,10,80.12,99.89,11.94,10,71,2.55
20240416,1,81.41,54.58,9.46,10,68,2.44
20240416,2,74.51,70.65,10.72,10,64,1.54
20240416,3,89.46,52.67,11.99,10,61,1.11
20240416,4,85.93,97.18,11.29,10,30,0.73
20240416,5,66.49,54.76,8.42,10,67,2.14
20240416,6,72.84,59.29,10.18,10,105,2.85
20240416,7,76.62,90.93,10.84,10,60,1.42
20240416,8,87.14,84.14,9.11,10,38,1.3
20240416,9,88.42,94.24,9.13,10,90,0.14
20240416,10,72.77,61.48,9.08,10,58,1.48
20240417,1,63.23,96.6,9.17,10,87,2.53
20240417,2,72.92,71.02,8.31,10,63,0.3
20240417,3,90.29,96.44,11.21,10,70,1.1
20240417,4,70.28,82.86,9.17,10,30,2.04
20240417,5,70.52,77.23,10.56,10,113,1.62
20240417,6,66.33,58.65,10.32,10,106,2.34
20240417,7,75.4,72.89,8.71,10,56,1.33
20240417,8,67.45,75.74,10.78,10,76,2.18
20240417,9,96.12,81.87,10.36,10,104,0.64
20240417,10,99.54,78.36,10.64,10,47,1.83
20240418,1,72.21,84.53,10.96,10,40,1.52
20240418,2,81.22,89.41,10.97,10,65,1.7
20240418,3,72.72,62.25,8.04,10,111,2.81
20240418,4,79.52,64.19,9.78,10,37,0.08
20240418,5,95.93,80.31,10.96,10,80,0.38
20240418,6,71.9,80.69,9.68,10,97,2.35
20240418,7,72.39,93.71,10.86,10,54,1.18
20240418,8,61.0,76.06,11.48,10,117,0.14
20240418,9,82.94,55.89,10.01,10,83,2.3
20240418,10,70.29,73.27,11.77,10,63,0.07
20240419,1,75.58,67.11,10.53,10,41,1.25
20240419,2,79.75,86.31,9.49,10,34,0.35
20240419,3,82.65,51.46,9.18,10,59,1.0
20240419,4,84.69,55.17,11.33,10,109,0.81
20240419,5,85.69,71.75,11.31,10,57,1.19
20240419,6,65.19,59.76,9.53,10,50,1.79
20240419,7,60.27,65.23,10.33,10,46,0.55
20240419,8,99.88,67.72,11.42,10,73,2.83
20240419,9,90.5,73.87,9.22,10,117,1.46
20240419,10,80.45,75.56,8.28,10,69,1.96
20240420,1,72.0,56.76,10.94,10,92,2.12
20240420,2,65.96,80.44,10.47,10,30,1.05
20240420,3,88.74,97.48,8.06,10,51,1.57
20240420,4,75.89,85.39,11.35,10,48,0.88
20240420,5,77.96,67.15,9.37,10,30,0.51
20240420,6,81.66,57.77,8.83,10,35,2.32
20240420,7,77.62,59.88,11.99,10,105,0.2
20240420,8,77.2,88.03,9.2,10,113,2.79
20240420,9,93.09,72.06,11.26,10,74,0.62
20240420,10,91.56,56.09,11.66,10,118,1.57
20240421,1,72.4,59.5,11.36,10,111,0.06
20240421,2,92.77,78.01,10.11,10,80,0.36
20240421,3,89.96,69.63,11.48,10,75,1.95
20240421,4,74.45,71.72,8.41,10,92,1.53
20240421,5,60.78,82.2,11.1,10,106,0.7
20240421,6,98.58,87.31,11.24,10,48,2.28
20240421,7,73.95,62.67,11.28,10,69,0.43
20240421,8,80.85,74.05,9.2,10,37,0.28
20240421,9,91.59,73.84,8.09,10,116,0.0
20240421,10,92.68,91.37,8.65,10,99,2.23
20240422,1,87.3,76.94,11.8,10,53,0.72
20240422,2,86.03,69.92,9.6,10,64,2.85
20240422,3,65.25,70.87,9.89,10,97,1.66
20240422,4,71.43,77.1,8.63,10,47,0.39
20240422,5,63.03,59.06,8.77,10,65,1.68
20240422,6,94.61,95.09,8.38,10,35,1.29
20240422,7,77.63,80.8,11.95,10,61,2.52
20240422,8,91.63,83.25,8.15,10,59,0.76
20240422,9,74.98,88.38,8.48,10,66,2.66
20240422,10,77.87,58.99,10.02,10,105,0.77
20240423,1,85.44,98.41,10.25,10,89,1.55
20240423,2,83.56,77.24,11.67,10,79,1.75
20240423,3,81.83,86.79,8.48,10,61,1.85
20240423,4,76.85,55.23,8.44,10,70,2.71
20240423,5,77.67,50.21,8.06,10,82,2.98
20240423,6,72.96,71.46,11.36,10,47,0.91
20240423,7,71.24,71.13,9.66,10,86,1.48
20240423,8,99.28,73.37,8.99,10,99,0.83
20240423,9,63.0,56.6,11.75,10,47,0.35
20240423,10,74.03,97.54,9.76,10,39,2.25
20240424,1,61.96,77.82,9.84,10,35,1.25
20240424,2,91.26,82.45,9.66,10,67,2.29
20240424,3,98.03,68.55,8.29,10,43,1.4
20240424,4,82.09,92.17,10.02,10,56,2.75
20240424,5,81.57,91.47,8.65,10,86,2.74
20240424,6,64.18,71.93,10.69,10,88,1.54
20240424,7,72.29,82.09,10.36,10,66,0.66
20240424,8,97.82,64.17,10.74,10,110,0.3
20240424,9,88.16,92.4,8.01,10,59,0.37
20240424,10,77.71,75.47,11.43,10,118,0.28
20240425,1,91.82,85.41,8.62,10,96,2.75
20240425,2,67.66,78.92,8.8,10,101,2.69
20240425,3,82.76,83.23,8.4,10,67,1.85
20240425,4,84.62,77.54,8.49,10,67,0.27
20240425,5,97.52,79.26,10.99,10,83,1.23
20240425,6,92.49,77.49,9.34,10,86,2.11
20240425,7,96.23,88.36,8.09,10,83,0.47
20240425,8,90.15,66.7,8.89,10,88,0.2
20240425,9,78.07,84.7,8.32,10,53,1.29
20240425,10,66.71,82.12,8.72,10,55,1.68
20240426,1,61.52,71.71,9.33,10,101,1.43
20240426,2,90.59,63.69,10.93,10,85,0.16
20240426,3,93.0,94.91,11.21,10,104,2.18
20240426,4,98.25,91.35,8.05,10,107,2.26
20240426,5,71.69,78.72,9.0,10,69,1.23
20240426,6,89.43,86.19,8.75,10,77,1.78
20240426,7,93.2,84.0,9.2,10,92,1.01
20240426,8,96.29,67.45,9.52,10,115,2.25
20240426,9,84.66,87.64,10.56,10,62,2.8
20240426,10,85.05,69.24,11.9,10,68,1.21
20240427,1,83.36,85.88,8.86,10,30,1.99
20240427,2,75.88,56.84,11.86,10,84,1.94
20240427,3,80.52,69.03,11.19,10,87,1.66
20240427,4,63.93,94.12,9.69,10,37,2.94
20240427,5,95.48,64.61,10.71,10,88,2.79
20240427,6,81.89,59.65,9.73,10,102,0.17
20240427,7,88.6,61.86,10.67,10,82,1.8
20240427,8,78.96,90.74,10.76,10,82,1.55
20240427,9,92.82,76.18,11.44,10,117,2.96
20240427,10,60.15,74.42,8.84,10,93,0.11
20240428,1,69.78,99.48,11.85,10,30,2.34
20240428,2,69.32,93.8,9.25,10,32,1.99
20240428,3,82.39,84.48,10.14,10,116,1.08
20240428,4,87.15,95.21,9.39,10,103,1.69
20240428,5,60.12,53.75,10.28,10,105,1.27
20240428,6,61.25,69.39,8.19,10,83,1.7
20240428,7,86.23,94.8,10.62,10,42,2.61
20240428,8,61.95,56.17,8.17,10,58,2.84
20240428,9,83.12,60.17,8.76,10,71,0.55
20240428,10,83.34,78.07,10.02,10,102,1.54
20240429,1,87.39,79.05,11.06,10,78,2.28
20240429,2,95.54,53.54,11.09,10,109,0.98
20240429,3,64.94,92.91,11.83,10,49,2.26
20240429,4,88.77,65.24,9.3,10,52,0.72
20240429,5,93.45,55.95,11.73,10,41,0.29
20240429,6,60.74,97.84,8.64,10,69,0.06
20240429,7,73.33,98.06,10.91,10,93,0.29
20240429,8,68.72,84.98,9.41,10,45,1.5
20240429,9,89.82,81.95,11.39,10,81,1.6
20240429,10,70.06,97.46,11.45,10,58,2.24
20240430,1,62.03,61.85,11.02,10,73,0.86
20240430,2,69.13,88.38,9.93,10,90,0.5
20240430,3,63.43,97.88,11.02,10,63,0.02
20240430,4,94.95,74.22,10.86,10,88,2.28
20240430,5,63.45,69.75,10.24,10,104,0.42
20240430,6,64.87,89.62,9.85,10,86,0.37
20240430,7,83.71,73.35,11.7,10,46,1.07
20240430,8,69.87,55.61,10.39,10,95,2.57
20240430,9,62.59,54.49,8.48,10,88,2.01
20240430,10,72.28,68.04,9.33,10,103,1.55
20240501,1,98.47,55.57,9.97,10,61,2.63
20240501,2,75.89,91.01,11.38,10,110,2.54
20240501,3,86.0,58.32,8.34,10,81,1.05
20240501,4,99.26,54.83,10.83,10,38,0.85
20240501,5,98.33,83.78,10.68,10,43,2.95
20240501,6,91.01,74.08,11.24,10,104,1.2
20240501,7,89.92,93.6,10.9,10,44,2.99
20240501,8,86.01,73.56,11.96,10,56,2.03
20240501,9,94.88,96.25,11.51,10,62,1.9
20240501,10,72.0,91.6,8.57,10,31,2.83
20240502,1,96.4,70.65,10.56,10,55,1.34
20240502,2,67.52,88.59,9.48,10,48,1.58
20240502,3,84.89,77.92,10.42,10,64,1.59
20240502,4,73.73,82.56,10.62,10,77,1.59
20240502,5,98.73,59.65,9.0,10,103,0.93
20240502,6,99.45,61.97,9.47,10,114,1.43
20240502,7,97.47,71.74,11.59,10,96,1.71
20240502,8,88.85,69.87,11.37,10,107,1.57
20240502,9,93.79,50.96,10.65,10,62,1.88
20240502,10,63.74,89.46,10.24,10,97,1.33
20240503,1,71.34,78.68,10.18,10,89,0.34
20240503,2,60.45,88.84,8.42,10,114,0.98
20240503,3,74.13,90.66,9.71,10,114,1.36
20240503,4,75.17,98.77,10.15,10,58,2.69
20240503,5,85.27,58.53,8.92,10,72,1.5
20240503,6,70.77,96.47,11.43,10,103,1.66
20240503,7,72.42,86.79,11.33,10,104,2.19
20240503,8,84.27,80.8,9.75,10,88,0.3
20240503,9,70.67,95.4,9.9,10,105,1.63
20240503,10,91.84,77.45,9.92,10,44,1.75
20240504,1,92.3,55.42,8.17,10,99,1.91
20240504,2,93.97,87.5,8.24,10,52,1.0
20240504,3,93.74,61.97,10.17,10,116,2.23
20240504,4,75.62,52.26,9.21,10,70,1.36
20240504,5,74.06,55.97,11.77,10,104,2.22
20240504,6,84.99,77.98,8.27,10,91,2.03
20240504,7,83.25,64.42,8.97,10,91,1.91
20240504,8,79.1,93.28,9.37,10,44,1.77
20240504,9,87.97,87.78,11.27,10,97,1.64
20240504,10,73.76,88.25,10.49,10,118,1.68
20240505,1,88.19,73.36,11.37,10,41,1.92
20240505,2,79.54,52.0,8.91,10,31,0.21
20240505,3,65.19,53.81,9.15,10,104,0.66
20240505,4,88.26,90.27,9.34,10,108,1.55
20240505,5,69.06,95.5,11.5,10,81,0.84
20240505,6,66.64,70.19,10.4,10,63,2.06
20240505,7,93.82,57.23,9.71,10,109,1.05
20240505,8,96.92,55.41,10.89,10,43,0.7
20240505,9,92.91,88.01,11.48,10,30,2.4
20240505,10,85.4,54.84,9.49,10,48,1.68
20240506,1,88.51,85.29,8.21,10,55,0.54
20240506,2,66.5,66.9,9.55,10,30,0.36
20240506,3,91.93,95.2,9.12,10,119,1.95
20240506,4,77.82,78.6,9.11,10,56,2.66
20240506,5,75.46,52.96,10.05,10,71,2.76
20240506,6,89.12,52.76,8.24,10,66,0.68
20240506,7,62.98,94.65,9.63,10,31,2.91
20240506,8,78.79,57.6,11.26,10,69,1.53
20240506,9,83.11,95.65,8.62,10,94,2.74
20240506,10,77.35,96.2,11.36,10,57,0.46
20240507,1,69.1,95.04,9.21,10,35,0.02
20240507,2,90.22,82.29,11.63,10,78,2.14
20240507,3,74.11,98.31,10.28,10,46,0.36
20240507,4,99.8,52.71,10.17,10,81,1.07
20240507,5,84.62,85.75,10.67,10,96,0.9
20240507,6,75.22,67.44,8.69,10,84,2.94
20240507,7,76.95,94.76,10.32,10,70,0.62
