DateID,MachineID,FailureOccurrence,DowntimeMinutes,MaintenanceType,MaintenanceCost,MTBF_Days,MTTR_Minutes
20231227,5,0,0,Reactive,0.0,23.71,149.33
20231228,5,0,0,Preventive,0.0,23.71,149.33
20231229,5,0,0,Preventive,0.0,23.71,149.33
20231230,5,1,79,Preventive,182.0,23.71,149.33
20231231,5,0,0,Preventive,0.0,23.71,149.33
20240101,5,0,0,Preventive,0.0,23.71,149.33
20240102,5,0,0,Reactive,0.0,23.71,149.33
20240103,5,0,0,Preventive,0.0,23.71,149.33
20240104,5,0,0,Preventive,0.0,23.71,149.33
20240105,5,0,0,Reactive,0.0,23.71,149.33
20240106,5,0,0,Preventive,0.0,23.71,149.33
20240107,5,0,0,Reactive,0.0,23.71,149.33
20240108,5,1,254,Preventive,749.32,23.71,149.33
20240109,5,0,0,Preventive,0.0,23.71,149.33
20240110,5,0,0,Preventive,0.0,23.71,149.33
20240111,5,0,0,Reactive,0.0,23.71,149.33
20240112,5,0,0,Preventive,0.0,23.71,149.33
20240113,5,0,0,Preventive,0.0,23.71,149.33
20240114,5,0,0,Preventive,0.0,23.71,149.33
20240115,5,0,0,Reactive,0.0,23.71,149.33
20240116,5,0,0,Reactive,0.0,23.71,149.33
20240117,5,0,0,Preventive,0.0,23.71,149.33
20240118,5,0,0,Preventive,0.0,23.71,149.33
20240119,5,0,0,Preventive,0.0,23.71,149.33
20240120,5,0,0,Preventive,0.0,23.71,149.33
20240121,5,0,0,Preventive,0.0,23.71,149.33
20240122,5,0,0,Preventive,0.0,23.71,149.33
20240123,5,0,0,Reactive,0.0,23.71,149.33
20240124,5,0,0,Preventive,0.0,23.71,149.33
20240125,5,0,0,Preventive,0.0,23.71,149.33
20240126,5,0,0,Preventive,0.0,23.71,149.33
20240127,5,0,0,Preventive,0.0,23.71,149.33
20240128,5,0,0,Preventive,0.0,23.71,149.33
20240129,5,0,0,Preventive,0.0,23.71,149.33
20240130,5,0,0,Preventive,0.0,23.71,149.33
20240131,5,0,0,Preventive,0.0,23.71,149.33
20240201,5,0,0,Preventive,0.0,23.71,149.33
20240202,5,0,0,Preventive,0.0,23.71,149.33
20240203,5,1,209,Preventive,273.13,23.71,149.33
20240204,5,0,0,Preventive,0.0,23.71,149.33
20240205,5,0,0,Preventive,0.0,23.71,149.33
20240206,5,0,0,Preventive,0.0,23.71,149.33
20240207,5,0,0,Preventive,0.0,23.71,149.33
20240208,5,0,0,Preventive,0.0,23.71,149.33
20240209,5,0,0,Preventive,0.0,23.71,149.33
20240210,5,0,0,Preventive,0.0,23.71,149.33
20240211,5,0,0,Preventive,0.0,23.71,149.33
20240212,5,0,0,Preventive,0.0,23.71,149.33
20240213,5,0,0,Preventive,0.0,23.71,149.33
20240214,5,0,0,Preventive,0.0,23.71,149.33
20240215,5,0,0,Reactive,0.0,23.71,149.33
20240216,5,0,0,Reactive,0.0,23.71,149.33
20240217,5,0,0,Preventive,0.0,23.71,149.33
20240218,5,0,0,Preventive,0.0,23.71,149.33
20240219,5,0,0,Reactive,0.0,23.71,149.33
20240220,5,0,0,Reactive,0.0,23.71,149.33
20240221,5,0,0,Preventive,0.0,23.71,149.33
20240222,5,0,0,Preventive,0.0,23.71,149.33
20240223,5,0,0,Reactive,0.0,23.71,149.33
20240224,5,0,0,Preventive,0.0,23.71,149.33
20240225,5,0,0,Preventive,0.0,23.71,149.33
20240226,5,0,0,Preventive,0.0,23.71,149.33
20240227,5,0,0,Preventive,0.0,23.71,149.33
20240228,5,0,0,Reactive,0.0,23.71,149.33
20240229,5,0,0,Preventive,0.0,23.71,149.33
20240301,5,0,0,Preventive,0.0,23.71,149.33
20240302,5,0,0,Preventive,0.0,23.71,149.33
20240303,5,0,0,Reactive,0.0,23.71,149.33
20240304,5,0,0,Preventive,0.0,23.71,149.33
20240305,5,0,0,Preventive,0.0,23.71,149.33
20240306,5,0,0,Reactive,0.0,23.71,149.33
20240307,5,1,5,Preventive,6.4,23.71,149.33
20240308,5,0,0,Preventive,0.0,23.71,149.33
20240309,5,0,0,Preventive,0.0,23.71,149.33
20240310,5,0,0,Preventive,0.0,23.71,149.33
20240311,5,0,0,Reactive,0.0,23.71,149.33
20240312,5,0,0,Preventive,0.0,23.71,149.33
20240313,5,0,0,Preventive,0.0,23.71,149.33
20240314,5,0,0,Reactive,0.0,23.71,149.33
20240315,5,0,0,Preventive,0.0,23.71,149.33
20240316,5,0,0,Reactive,0.0,23.71,149.33
20240317,5,0,0,Preventive,0.0,23.71,149.33
20240318,5,0,0,Preventive,0.0,23.71,149.33
20240319,5,0,0,Reactive,0.0,23.71,149.33
20240320,5,0,0,Preventive,0.0,23.71,149.33
20240321,5,1,190,Reactive,464.19,23.71,149.33
20240322,5,0,0,Preventive,0.0,23.71,149.33
20240323,5,0,0,Preventive,0.0,23.71,149.33
20240324,5,0,0,Preventive,0.0,23.71,149.33
20240325,5,0,0,Preventive,0.0,23.71,149.33
20240326,5,0,0,Preventive,0.0,23.71,149.33
20240327,5,0,0,Reactive,0.0,23.71,149.33
20240328,5,0,0,Preventive,0.0,23.71,149.33
20240329,5,0,0,Preventive,0.0,23.71,149.33
20240330,5,0,0,Preventive,0.0,23.71,149.33
20240331,5,0,0,Reactive,0.0,23.71,149.33
20240401,5,0,0,Reactive,0.0,23.71,149.33
20240402,5,0,0,Preventive,0.0,23.71,149.33
20240403,5,0,0,Reactive,0.0,23.71,149.33
20240404,5,0,0,Reactive,0.0,23.71,149.33
20240405,5,0,0,Reactive,0.0,23.71,149.33
20240406,5,0,0,Preventive,0.0,23.71,149.33
20240407,5,0,0,Preventive,0.0,23.71,149.33
20240408,5,0,0,Preventive,0.0,23.71,149.33
20240409,5,0,0,Preventive,0.0,23.71,149.33
20240410,5,0,0,Reactive,0.0,23.71,149.33
20240411,5,0,0,Preventive,0.0,23.71,149.33
20240412,5,0,0,Preventive,0.0,23.71,149.33
20240413,5,0,0,Preventive,0.0,23.71,149.33
20240414,5,1,198,Reactive,370.42,23.71,149.33
20240415,5,0,0,Preventive,0.0,23.71,149.33
20240416,5,0,0,Reactive,0.0,23.71,149.33
20240417,5,0,0,Preventive,0.0,23.71,149.33
20240418,5,0,0,Preventive,0.0,23.71,149.33
20240419,5,0,0,Preventive,0.0,23.71,149.33
20240420,5,0,0,Reactive,0.0,23.71,149.33
20240421,5,0,0,Preventive,0.0,23.71,149.33
20240422,5,0,0,Preventive,0.0,23.71,149.33
20240423,5,0,0,Preventive,0.0,23.71,149.33
20240424,5,0,0,Preventive,0.0,23.71,149.33
20240425,5,0,0,Preventive,0.0,23.71,149.33
20240426,5,0,0,Preventive,0.0,23.71,149.33
20240427,5,0,0,Preventive,0.0,23.71,149.33
20240428,5,0,0,Preventive,0.0,23.71,149.33
20240429,5,0,0,Preventive,0.0,23.71,149.33
20240430,5,0,0,Reactive,0.0,23.71,149.33
20240501,5,0,0,Reactive,0.0,23.71,149.33
20240502,5,0,0,Preventive,0.0,23.71,149.33
20240503,5,0,0,Preventive,0.0,23.71,149.33
20240504,5,0,0,Reactive,0.0,23.71,149.33
20240505,5,0,0,Preventive,0.0,23.71,149.33
20240506,5,0,0,Reactive,0.0,23.71,149.33
20240507,5,0,0,Reactive,0.0,23.71,149.33
20240508,5,0,0,Reactive,0.0,23.71,149.33
20240509,5,0,0,Preventive,0.0,23.71,149.33
20240510,5,0,0,Preventive,0.0,23.71,149.33
20240511,5,0,0,Preventive,0.0,23.71,149.33
20240512,5,0,0,Preventive,0.0,23.71,149.33
20240513,5,0,0,Preventive,0.0,23.71,149.33
20240514,5,0,0,Reactive,0.0,23.71,149.33
20240515,5,0,0,Preventive,0.0,23.71,149.33
20240516,5,0,0,Preventive,0.0,23.71,149.33
20240517,5,0,0,Preventive,0.0,23.71,149.33
20240518,5,0,0,Reactive,0.0,23.71,149.33
20240519,5,0,0,Preventive,0.0,23.71,149.33
20240520,5,0,0,Preventive,0.0,23.71,149.33
20240521,5,0,0,Reactive,0.0,23.71,149.33
20240522,5,0,0,Preventive,0.0,23.71,149.33
20240523,5,0,0,Preventive,0.0,23.71,149.33
20240524,5,0,0,Reactive,0.0,23.71,149.33
20240525,5,0,0,Preventive,0.0,23.71,149.33
20240526,5,0,0,Preventive,0.0,23.71,149.33
20240527,5,0,0,Preventive,0.0,23.71,149.33
20240528,5,0,0,Preventive,0.0,23.71,149.33
20240529,5,0,0,Preventive,0.0,23.71,149.33
20240530,5,0,0,Reactive,0.0,23.71,149.33
20240531,5,0,0,Preventive,0.0,23.71,149.33
20240601,5,0,0,Preventive,0.0,23.71,149.33
20240602,5,0,0,Preventive,0.0,23.71,149.33
20240603,5,0,0,Reactive,0.0,23.71,149.33
20240604,5,0,0,Reactive,0.0,23.71,149.33
20240605,5,0,0,Preventive,0.0,23.71,149.33
20240606,5,0,0,Preventive,0.0,23.71,149.33
20240607,5,0,0,Preventive,0.0,23.71,149.33
20240608,5,0,0,Preventive,0.0,23.71,149.33
20240609,5,0,0,Preventive,0.0,23.71,149.33
20240610,5,0,0,Preventive,0.0,23.71,149.33
20240611,5,0,0,Preventive,0.0,23.71,149.33
20240612,5,0,0,Reactive,0.0,23.71,149.33
20240613,5,0,0,Reactive,0.0,23.71,149.33
20240614,5,0,0,Preventive,0.0,23.71,149.33
20240615,5,1,5,Preventive,12.54,23.71,149.33
20240616,5,0,0,Preventive,0.0,23.71,149.33
20240617,5,0,0,Reactive,0.0,23.71,149.33
20240618,5,0,0,Preventive,0.0,23.71,149.33
20240619,5,0,0,Reactive,0.0,23.71,149.33
20240620,5,0,0,Preventive,0.0,23.71,149.33
20240621,5,0,0,Preventive,0.0,23.71,149.33
20240622,5,0,0,Preventive,0.0,23.71,149.33
20240623,5,0,0,Preventive,0.0,23.71,149.33
20240624,5,0,0,Preventive,0.0,23.71,149.33
20240625,5,0,0,Preventive,0.0,23.71,149.33
20240626,5,0,0,Reactive,0.0,23.71,149.33
20240627,5,0,0,Preventive,0.0,23.71,149.33
20240628,5,0,0,Preventive,0.0,23.71,149.33
20240629,5,0,0,Preventive,0.0,23.71,149.33
20240630,5,0,0,Preventive,0.0,23.71,149.33
20240701,5,0,0,Preventive,0.0,23.71,149.33
20240702,5,0,0,Preventive,0.0,23.71,149.33
20240703,5,0,0,Preventive,0.0,23.71,149.33
20240704,5,0,0,Preventive,0.0,23.71,149.33
20240705,5,0,0,Preventive,0.0,23.71,149.33
20240706,5,0,0,Reactive,0.0,23.71,149.33
20240707,5,0,0,Preventive,0.0,23.71,149.33
20240708,5,0,0,Reactive,0.0,23.71,149.33
20240709,5,0,0,Reactive,0.0,23.71,149.33
20240710,5,0,0,Reactive,0.0,23.71,149.33
20240711,5,0,0,Reactive,0.0,23.71,149.33
20240712,5,0,0,Reactive,0.0,23.71,149.33
20240713,5,0,0,Reactive,0.0,23.71,149.33
20240714,5,0,0,Preventive,0.0,23.71,149.33
20240715,5,0,0,Preventive,0.0,23.71,149.33
20240716,5,0,0,Reactive,0.0,23.71,149.33
20240717,5,0,0,Preventive,0.0,23.71,149.33
20240718,5,0,0,Reactive,0.0,23.71,149.33
20240719,5,0,0,Preventive,0.0,23.71,149.33
20240720,5,0,0,Preventive,0.0,23.71,149.33
20240721,5,0,0,Preventive,0.0,23.71,149.33
20240722,5,0,0,Preventive,0.0,23.71,149.33
20240723,5,0,0,Preventive,0.0,23.71,149.33
20240724,5,0,0,Preventive,0.0,23.71,149.33
20240725,5,0,0,Preventive,0.0,23.71,149.33
20240726,5,0,0,Preventive,0.0,23.71,149.33
20240727,5,0,0,Preventive,0.0,23.71,149.33
20240728,5,0,0,Reactive,0.0,23.71,149.33
20240729,5,0,0,Preventive,0.0,23.71,149.33
20240730,5,0,0,Reactive,0.0,23.71,149.33
20240731,5,0,0,Preventive,0.0,23.71,149.33
20240801,5,0,0,Reactive,0.0,23.71,149.33
20240802,5,0,0,Preventive,0.0,23.71,149.33
20240803,5,0,0,Preventive,0.0,23.71,149.33
20240804,5,0,0,Preventive,0.0,23.71,149.33
20240805,5,0,0,Preventive,0.0,23.71,149.33
20240806,5,0,0,Preventive,0.0,23.71,149.33
20240807,5,0,0,Preventive,0.0,23.71,149.33
20240808,5,0,0,Reactive,0.0,23.71,149.33
20240809,5,0,0,Preventive,0.0,23.71,149.33
20240810,5,0,0,Preventive,0.0,23.71,149.33
20240811,5,0,0,Preventive,0.0,23.71,149.33
20240812,5,0,0,Preventive,0.0,23.71,149.33
20240813,5,0,0,Preventive,0.0,23.71,149.33
20240814,5,0,0,Preventive,0.0,23.71,149.33
20240815,5,0,0,Preventive,0.0,23.71,149.33
20240816,5,0,0,Reactive,0.0,23.71,149.33
20240817,5,0,0,Preventive,0.0,23.71,149.33
20240818,5,0,0,Reactive,0.0,23.71,149.33
20240819,5,0,0,Preventive,0.0,23.71,149.33
20240820,5,0,0,Preventive,0.0,23.71,149.33
20240821,5,0,0,Reactive,0.0,23.71,149.33
20240822,5,0,0,Reactive,0.0,23.71,149.33
20240823,5,0,0,Preventive,0.0,23.71,149.33
20240824,5,0,0,Reactive,0.0,23.71,149.33
20240825,5,0,0,Reactive,0.0,23.71,149.33
20240826,5,0,0,Reactive,0.0,23.71,149.33
20240827,5,0,0,Preventive,0.0,23.71,149.33
20240828,5,0,0,Preventive,0.0,23.71,149.33
20240829,5,0,0,Reactive,0.0,23.71,149.33
20240830,5,0,0,Reactive,0.0,23.71,149.33
20240831,5,0,0,Preventive,0.0,23.71,149.33
20240901,5,0,0,Preventive,0.0,23.71,149.33
20240902,5,0,0,Preventive,0.0,23.71,149.33
20240903,5,0,0,Preventive,0.0,23.71,149.33
20240904,5,0,0,Preventive,0.0,23.71,149.33
20240905,5,0,0,Preventive,0.0,23.71,149.33
20240906,5,0,0,Reactive,0.0,23.71,149.33
20240907,5,0,0,Preventive,0.0,23.71,149.33
20240908,5,0,0,Preventive,0.0,23.71,149.33
20240909,5,0,0,Preventive,0.0,23.71,149.33
20240910,5,0,0,Preventive,0.0,23.71,149.33
20240911,5,1,121,Reactive,147.39,23.71,149.33
20240912,5,0,0,Preventive,0.0,23.71,149.33
20240913,5,0,0,Preventive,0.0,23.71,149.33
20240914,5,0,0,Preventive,0.0,23.71,149.33
20240915,5,0,0,Preventive,0.0,23.71,149.33
20240916,5,0,0,Preventive,0.0,23.71,149.33
20240917,5,0,0,Reactive,0.0,23.71,149.33
20240918,5,0,0,Preventive,0.0,23.71,149.33
20240919,5,0,0,Reactive,0.0,23.71,149.33
20240920,5,0,0,Preventive,0.0,23.71,149.33
20240921,5,0,0,Reactive,0.0,23.71,149.33
20240922,5,0,0,Preventive,0.0,23.71,149.33
20240923,5,0,0,Preventive,0.0,23.71,149.33
20240924,5,0,0,Reactive,0.0,23.71,149.33
20240925,5,0,0,Reactive,0.0,23.71,149.33
20240926,5,0,0,Preventive,0.0,23.71,149.33
20240927,5,0,0,Reactive,0.0,23.71,149.33
20240928,5,0,0,Preventive,0.0,23.71,149.33
20240929,5,0,0,Preventive,0.0,23.71,149.33
20240930,5,0,0,Reactive,0.0,23.71,149.33
20241001,5,0,0,Reactive,0.0,23.71,149.33
20241002,5,0,0,Preventive,0.0,23.71,149.33
20241003,5,0,0,Reactive,0.0,23.71,149.33
20241004,5,0,0,Reactive,0.0,23.71,149.33
20241005,5,0,0,Preventive,0.0,23.71,149.33
20241006,5,0,0,Preventive,0.0,23.71,149.33
20231007,6,0,0,Preventive,0.0,15.71,156.73
20231008,6,0,0,Preventive,0.0,15.71,156.73
20231009,6,0,0,Preventive,0.0,15.71,156.73
20231010,6,0,0,Preventive,0.0,15.71,156.73
20231011,6,0,0,Preventive,0.0,15.71,156.73
20231012,6,0,0,Preventive,0.0,15.71,156.73
20231013,6,1,127,Preventive,244.3,15.71,156.73
20231014,6,0,0,Reactive,0.0,15.71,156.73
20231015,6,0,0,Preventive,0.0,15.71,156.73
20231016,6,0,0,Reactive,0.0,15.71,156.73
20231017,6,0,0,Preventive,0.0,15.71,156.73
20231018,6,0,0,Reactive,0.0,15.71,156.73
20231019,6,1,26,Reactive,30.9,15.71,156.73
20231020,6,0,0,Reactive,0.0,15.71,156.73
20231021,6,0,0,Preventive,0.0,15.71,156.73
20231022,6,0,0,Preventive,0.0,15.71,156.73
20231023,6,0,0,Preventive,0.0,15.71,156.73
20231024,6,0,0,Reactive,0.0,15.71,156.73
20231025,6,0,0,Preventive,0.0,15.71,156.73
20231026,6,0,0,Preventive,0.0,15.71,156.73
20231027,6,0,0,Reactive,0.0,15.71,156.73
20231028,6,0,0,Reactive,0.0,15.71,156.73
20231029,6,0,0,Preventive,0.0,15.71,156.73
20231030,6,0,0,Preventive,0.0,15.71,156.73
20231031,6,0,0,Preventive,0.0,15.71,156.73
20231101,6,0,0,Preventive,0.0,15.71,156.73
20231102,6,0,0,Preventive,0.0,15.71,156.73
20231103,6,0,0,Preventive,0.0,15.71,156.73
20231104,6,0,0,Reactive,0.0,15.71,156.73
20231105,6,0,0,Preventive,0.0,15.71,156.73
20231106,6,0,0,Preventive,0.0,15.71,156.73
20231107,6,0,0,Preventive,0.0,15.71,156.73
20231108,6,0,0,Preventive,0.0,15.71,156.73
20231109,6,0,0,Preventive,0.0,15.71,156.73
20231110,6,0,0,Preventive,0.0,15.71,156.73
20231111,6,0,0,Preventive,0.0,15.71,156.73
20231112,6,0,0,Preventive,0.0,15.71,156.73
20231113,6,0,0,Reactive,0.0,15.71,156.73
20231114,6,0,0,Preventive,0.0,15.71,156.73
20231115,6,0,0,Reactive,0.0,15.71,156.73
20231116,6,0,0,Preventive,0.0,15.71,156.73
20231117,6,0,0,Reactive,0.0,15.71,156.73
20231118,6,0,0,Preventive,0.0,15.71,156.73
20231119,6,0,0,Reactive,0.0,15.71,156.73
20231120,6,0,0,Reactive,0.0,15.71,156.73
20231121,6,0,0,Preventive,0.0,15.71,156.73
20231122,6,0,0,Preventive,0.0,15.71,156.73
20231123,6,0,0,Preventive,0.0,15.71,156.73
20231124,6,0,0,Reactive,0.0,15.71,156.73
20231125,6,0,0,Reactive,0.0,15.71,156.73
20231126,6,1,82,Preventive,183.68,15.71,156.73
20231127,6,0,0,Reactive,0.0,15.71,156.73
20231128,6,0,0,Preventive,0.0,15.71,156.73
20231129,6,0,0,Reactive,0.0,15.71,156.73
20231130,6,0,0,Preventive,0.0,15.71,156.73
20231201,6,0,0,Preventive,0.0,15.71,156.73
20231202,6,0,0,Preventive,0.0,15.71,156.73
20231203,6,0,0,Preventive,0.0,15.71,156.73
20231204,6,0,0,Preventive,0.0,15.71,156.73
20231205,6,0,0,Preventive,0.0,15.71,156.73
20231206,6,0,0,Reactive,0.0,15.71,156.73
20231207,6,1,252,Preventive,753.96,15.71,156.73
20231208,6,0,0,Reactive,0.0,15.71,156.73
20231209,6,0,0,Preventive,0.0,15.71,156.73
20231210,6,0,0,Preventive,0.0,15.71,156.73
20231211,6,0,0,Preventive,0.0,15.71,156.73
20231212,6,0,0,Reactive,0.0,15.71,156.73
20231213,6,0,0,Preventive,0.0,15.71,156.73
20231214,6,0,0,Reactive,0.0,15.71,156.73
20231215,6,0,0,Reactive,0.0,15.71,156.73
20231216,6,0,0,Preventive,0.0,15.71,156.73
20231217,6,0,0,Preventive,0.0,15.71,156.73
20231218,6,0,0,Preventive,0.0,15.71,156.73
20231219,6,0,0,Preventive,0.0,15.71,156.73
20231220,6,1,100,Reactive,178.36,15.71,156.73
20231221,6,0,0,Preventive,0.0,15.71,156.73
20231222,6,0,0,Preventive,0.0,15.71,156.73
20231223,6,0,0,Reactive,0.0,15.71,156.73
20231224,6,0,0,Preventive,0.0,15.71,156.73
20231225,6,0,0,Preventive,0.0,15.71,156.73
20231226,6,0,0,Preventive,0.0,15.71,156.73
20231227,6,0,0,Preventive,0.0,15.71,156.73
20231228,6,0,0,Preventive,0.0,15.71,156.73
20231229,6,0,0,Preventive,0.0,15.71,156.73
20231230,6,1,159,Preventive,334.23,15.71,156.73
20231231,6,0,0,Preventive,0.0,15.71,156.73
20240101,6,0,0,Preventive,0.0,15.71,156.73
20240102,6,0,0,Preventive,0.0,15.71,156.73
20240103,6,0,0,Preventive,0.0,15.71,156.73
20240104,6,0,0,Preventive,0.0,15.71,156.73
20240105,6,0,0,Preventive,0.0,15.71,156.73
20240106,6,0,0,Preventive,0.0,15.71,156.73
20240107,6,0,0,Preventive,0.0,15.71,156.73
20240108,6,0,0,Reactive,0.0,15.71,156.73
20240109,6,0,0,Reactive,0.0,15.71,156.73
20240110,6,0,0,Reactive,0.0,15.71,156.73
20240111,6,0,0,Preventive,0.0,15.71,156.73
20240112,6,0,0,Preventive,0.0,15.71,156.73
20240113,6,0,0,Preventive,0.0,15.71,156.73
20240114,6,0,0,Preventive,0.0,15.71,156.73
20240115,6,0,0,Preventive,0.0,15.71,156.73
20240116,6,0,0,Reactive,0.0,15.71,156.73
20240117,6,0,0,Preventive,0.0,15.71,156.73
20240118,6,1,127,Reactive,127.58,15.71,156.73
20240119,6,0,0,Preventive,0.0,15.71,156.73
20240120,6,0,0,Preventive,0.0,15.71,156.73
20240121,6,0,0,Reactive,0.0,15.71,156.73
20240122,6,0,0,Preventive,0.0,15.71,156.73
20240123,6,0,0,Reactive,0.0,15.71,156.73
20240124,6,0,0,Preventive,0.0,15.71,156.73
20240125,6,0,0,Reactive,0.0,15.71,156.73
20240126,6,1,146,Preventive,282.34,15.71,156.73
20240127,6,0,0,Preventive,0.0,15.71,156.73
20240128,6,0,0,Preventive,0.0,15.71,156.73
20240129,6,0,0,Preventive,0.0,15.71,156.73
20240130,6,1,103,Reactive,242.88,15.71,156.73
20240131,6,0,0,Reactive,0.0,15.71,156.73
20240201,6,0,0,Preventive,0.0,15.71,156.73
20240202,6,1,33,Reactive,59.75,15.71,156.73
20240203,6,0,0,Reactive,0.0,15.71,156.73
20240204,6,0,0,Reactive,0.0,15.71,156.73
20240205,6,0,0,Preventive,0.0,15.71,156.73
20240206,6,0,0,Preventive,0.0,15.71,156.73
20240207,6,0,0,Reactive,0.0,15.71,156.73
20240208,6,0,0,Preventive,0.0,15.71,156.73
20240209,6,0,0,Preventive,0.0,15.71,156.73
20240210,6,0,0,Preventive,0.0,15.71,156.73
20240211,6,0,0,Preventive,0.0,15.71,156.73
20240212,6,0,0,Preventive,0.0,15.71,156.73
20240213,6,0,0,Preventive,0.0,15.71,156.73
20240214,6,0,0,Preventive,0.0,15.71,156.73
20240215,6,0,0,Preventive,0.0,15.71,156.73
20240216,6,0,0,Preventive,0.0,15.71,156.73
20240217,6,0,0,Reactive,0.0,15.71,156.73
20240218,6,0,0,Preventive,0.0,15.71,156.73
20240219,6,0,0,Preventive,0.0,15.71,156.73
20240220,6,0,0,Preventive,0.0,15.71,156.73
20240221,6,0,0,Preventive,0.0,15.71,156.73
20240222,6,0,0,Preventive,0.0,15.71,156.73
20240223,6,0,0,Reactive,0.0,15.71,156.73
20240224,6,0,0,Reactive,0.0,15.71,156.73
20240225,6,0,0,Preventive,0.0,15.71,156.73
20240226,6,0,0,Reactive,0.0,15.71,156.73
20240227,6,0,0,Preventive,0.0,15.71,156.73
20240228,6,0,0,Preventive,0.0,15.71,156.73
20240229,6,0,0,Preventive,0.0,15.71,156.73
20240301,6,0,0,Reactive,0.0,15.71,156.73
20240302,6,0,0,Preventive,0.0,15.71,156.73
20240303,6,1,141,Preventive,323.64,15.71,156.73
20240304,6,0,0,Preventive,0.0,15.71,156.73
20240305,6,0,0,Reactive,0.0,15.71,156.73
20240306,6,0,0,Preventive,0.0,15.71,156.73
20240307,6,0,0,Preventive,0.0,15.71,156.73
20240308,6,0,0,Preventive,0.0,15.71,156.73
20240309,6,0,0,Preventive,0.0,15.71,156.73
20240310,6,0,0,Preventive,0.0,15.71,156.73
20240311,6,0,0,Preventive,0.0,15.71,156.73
20240312,6,0,0,Reactive,0.0,15.71,156.73
20240313,6,0,0,Reactive,0.0,15.71,156.73
20240314,6,0,0,Preventive,0.0,15.71,156.73
20240315,6,0,0,Preventive,0.0,15.71,156.73
20240316,6,1,147,Reactive,328.75,15.71,156.73
20240317,6,0,0,Preventive,0.0,15.71,156.73
20240318,6,0,0,Preventive,0.0,15.71,156.73
20240319,6,0,0,Preventive,0.0,15.71,156.73
20240320,6,0,0,Reactive,0.0,15.71,156.73
20240321,6,0,0,Preventive,0.0,15.71,156.73
20240322,6,0,0,Reactive,0.0,15.71,156.73
20240323,6,0,0,Reactive,0.0,15.71,156.73
20240324,6,0,0,Reactive,0.0,15.71,156.73
20240325,6,0,0,Preventive,0.0,15.71,156.73
20240326,6,0,0,Preventive,0.0,15.71,156.73
20240327,6,0,0,Preventive,0.0,15.71,156.73
20240328,6,0,0,Preventive,0.0,15.71,156.73
20240329,6,0,0,Reactive,0.0,15.71,156.73
20240330,6,0,0,Reactive,0.0,15.71,156.73
20240331,6,0,0,Preventive,0.0,15.71,156.73
20240401,6,0,0,Preventive,0.0,15.71,156.73
20240402,6,0,0,Preventive,0.0,15.71,156.73
20240403,6,0,0,Preventive,0.0,15.71,156.73
20240404,6,0,0,Preventive,0.0,15.71,156.73
20240405,6,0,0,Reactive,0.0,15.71,156.73
20240406,6,0,0,Reactive,0.0,15.71,156.73
20240407,6,0,0,Preventive,0.0,15.71,156.73
20240408,6,0,0,Preventive,0.0,15.71,156.73
20240409,6,0,0,Preventive,0.0,15.71,156.73
20240410,6,0,0,Reactive,0.0,15.71,156.73
20240411,6,0,0,Reactive,0.0,15.71,156.73
20240412,6,0,0,Reactive,0.0,15.71,156.73
20240413,6,0,0,Preventive,0.0,15.71,156.73
20240414,6,0,0,Reactive,0.0,15.71,156.73
20240415,6,0,0,Preventive,0.0,15.71,156.73
20240416,6,0,0,Reactive,0.0,15.71,156.73
20240417,6,0,0,Reactive,0.0,15.71,156.73
20240418,6,1,82,Preventive,211.35,15.71,156.73
20240419,6,0,0,Reactive,0.0,15.71,156.73
20240420,6,0,0,Preventive,0.0,15.71,156.73
20240421,6,0,0,Preventive,0.0,15.71,156.73
20240422,6,0,0,Preventive,0.0,15.71,156.73
20240423,6,0,0,Reactive,0.0,15.71,156.73
20240424,6,0,0,Preventive,0.0,15.71,156.73
20240425,6,0,0,Preventive,0.0,15.71,156.73
20240426,6,0,0,Preventive,0.0,15.71,156.73
20240427,6,0,0,Preventive,0.0,15.71,156.73
20240428,6,0,0,Reactive,0.0,15.71,156.73
20240429,6,0,0,Reactive,0.0,15.71,156.73
20240430,6,0,0,Preventive,0.0,15.71,156.73
20240501,6,1,240,Preventive,517.9,15.71,156.73
20240502,6,0,0,Reactive,0.0,15.71,156.73
20240503,6,0,0,Preventive,0.0,15.71,156.73
20240504,6,0,0,Reactive,0.0,15.71,156.73
20240505,6,1,266,Reactive,610.23,15.71,156.73
20240506,6,0,0,Preventive,0.0,15.71,156.73
20240507,6,0,0,Preventive,0.0,15.71,156.73
20240508,6,0,0,Preventive,0.0,15.71,156.73
20240509,6,0,0,Reactive,0.0,15.71,156.73
20240510,6,0,0,Preventive,0.0,15.71,156.73
20240511,6,1,17,Reactive,41.64,15.71,156.73
20240512,6,0,0,Reactive,0.0,15.71,156.73
20240513,6,0,0,Reactive,0.0,15.71,156.73
20240514,6,1,238,Preventive,703.14,15.71,156.73
20240515,6,0,0,Reactive,0.0,15.71,156.73
20240516,6,0,0,Preventive,0.0,15.71,156.73
20240517,6,0,0,Reactive,0.0,15.71,156.73
20240518,6,0,0,Reactive,0.0,15.71,156.73
20240519,6,0,0,Preventive,0.0,15.71,156.73
20240520,6,0,0,Reactive,0.0,15.71,156.73
20240521,6,0,0,Preventive,0.0,15.71,156.73
20240522,6,0,0,Preventive,0.0,15.71,156.73
20240523,6,0,0,Preventive,0.0,15.71,156.73
20240524,6,0,0,Preventive,0.0,15.71,156.73
