DateID,ProductID,TotalUnitsProduced,ProductionEfficiencyPercent,DowntimeMinutes,OnTimeDeliveryRatePercent,ProductionCostPerUnit
20240713,2,994,88.74,73,92.24,10.31
20240713,3,1023,99.04,67,92.71,19.2
20240713,4,1177,98.25,83,99.57,18.79
20240713,5,841,97.25,188,99.18,10.1
20240713,6,965,97.75,79,93.87,13.48
20240713,7,944,91.74,245,92.18,16.37
20240713,8,1018,96.4,283,96.58,13.72
20240713,9,923,95.71,82,90.16,18.24
20240713,10,1161,99.38,89,93.37,19.26
20240713,11,890,90.49,228,93.47,17.34
20240713,12,854,88.58,130,98.08,18.05
20240713,13,1017,94.55,269,95.09,14.17
20240713,14,1021,88.37,218,95.93,18.86
20240713,15,1110,92.12,102,90.14,13.06
20240713,16,1132,99.81,251,97.56,15.49
20240713,17,1043,92.42,223,97.9,13.09
20240713,18,954,99.17,145,98.94,12.04
20240713,19,1082,95.14,85,91.41,13.96
20240713,20,1001,98.6,247,93.82,15.6
20240714,1,860,92.98,75,97.99,19.53
20240714,2,1025,94.0,298,98.31,12.54
20240714,3,838,88.74,214,90.85,14.09
20240714,4,985,90.9,103,91.39,14.88
20240714,5,971,89.86,92,94.55,10.0
20240714,6,988,86.0,55,92.45,11.52
20240714,7,962,88.93,203,95.8,19.56
20240714,8,1189,93.43,243,99.81,18.06
20240714,9,921,87.83,188,98.21,10.87
20240714,10,932,94.14,176,98.86,17.39
20240714,11,1127,86.03,82,96.64,12.96
20240714,12,1176,86.87,44,93.24,18.14
20240714,13,979,92.97,217,90.32,18.91
20240714,14,1005,98.04,236,99.84,15.93
20240714,15,973,97.72,226,90.32,18.42
20240714,16,1124,96.68,245,96.34,11.56
20240714,17,845,95.62,277,99.91,18.91
20240714,18,866,85.13,118,99.98,15.47
20240714,19,898,98.64,160,91.25,18.39
20240714,20,838,86.44,175,94.24,15.48
20240715,1,916,87.7,41,91.32,16.08
20240715,2,852,88.84,157,92.46,16.21
20240715,3,847,91.09,121,94.04,18.15
20240715,4,1138,98.33,205,99.3,14.66
20240715,5,846,91.84,205,96.03,15.73
20240715,6,1097,90.11,217,93.43,15.15
20240715,7,874,88.66,209,95.86,10.48
20240715,8,1068,90.19,255,94.11,19.18
20240715,9,979,93.45,219,95.85,13.81
20240715,10,1068,99.97,98,90.17,18.83
20240715,11,1134,91.54,251,95.94,10.36
20240715,12,1072,99.39,202,99.61,17.34
20240715,13,1082,86.0,101,97.13,12.24
20240715,14,1127,97.48,120,99.58,15.77
20240715,15,1097,96.32,42,94.42,19.47
20240715,16,977,92.37,190,94.11,17.81
20240715,17,967,93.69,32,90.0,10.63
20240715,18,897,90.68,39,91.45,15.55
20240715,19,983,99.71,243,95.12,19.11
20240715,20,932,98.37,212,96.28,15.92
20240716,1,937,86.36,190,92.8,13.42
20240716,2,954,91.81,184,99.65,18.68
20240716,3,1112,98.14,186,97.57,13.9
20240716,4,1193,96.69,261,90.91,13.29
20240716,5,1050,88.79,169,91.35,12.51
20240716,6,1123,88.0,272,96.33,15.36
20240716,7,1029,88.73,54,99.12,18.88
20240716,8,964,93.59,131,92.57,12.2
20240716,9,807,91.72,130,99.79,13.54
20240716,10,910,85.66,215,96.48,19.5
20240716,11,1000,93.08,165,99.52,12.31
20240716,12,1171,98.31,195,95.62,14.02
20240716,13,1120,91.59,186,99.31,14.16
20240716,14,1088,85.46,112,98.56,15.68
20240716,15,1194,85.32,242,95.35,14.16
20240716,16,1103,86.6,229,99.57,17.41
20240716,17,966,86.81,280,95.56,11.68
20240716,18,1020,94.69,218,96.77,15.1
20240716,19,1188,90.98,239,91.17,16.15
20240716,20,973,92.47,181,91.33,10.05
20240717,1,997,94.08,207,98.44,15.62
20240717,2,1060,96.11,271,90.58,11.25
20240717,3,987,87.43,98,92.87,16.48
20240717,4,811,89.15,275,94.12,11.69
20240717,5,1140,98.78,142,97.7,15.98
20240717,6,864,90.81,265,93.22,10.62
20240717,7,1034,94.69,177,97.14,10.57
20240717,8,1026,93.86,60,98.73,12.81
20240717,9,892,88.56,258,90.94,15.93
20240717,10,935,99.61,46,91.67,11.73
20240717,11,1043,91.98,35,90.61,19.97
20240717,12,903,98.18,96,93.58,16.9
20240717,13,1004,98.86,111,91.51,19.15
20240717,14,932,91.55,240,94.19,19.84
20240717,15,1093,99.45,176,97.09,11.92
20240717,16,1002,86.07,260,96.33,16.0
20240717,17,1194,98.66,218,97.31,12.73
20240717,18,892,95.6,169,98.39,14.81
20240717,19,1194,96.91,200,97.32,11.49
20240717,20,860,87.22,78,99.0,16.51
20240718,1,805,88.59,233,91.5,13.49
20240718,2,832,97.33,177,91.06,19.34
20240718,3,969,89.13,220,90.14,17.97
20240718,4,833,90.36,167,94.99,17.02
20240718,5,923,96.55,41,95.76,16.77
20240718,6,1008,86.45,37,93.44,13.25
20240718,7,1081,85.88,267,95.71,17.55
20240718,8,986,99.62,226,95.37,10.37
20240718,9,1179,98.29,207,92.2,17.64
20240718,10,853,94.15,280,94.94,11.28
20240718,11,1014,91.16,64,91.95,14.78
20240718,12,935,88.79,142,96.73,19.69
20240718,13,812,88.37,236,99.77,12.24
20240718,14,929,90.87,281,97.68,18.67
20240718,15,954,93.72,289,95.49,12.78
20240718,16,846,93.08,241,91.46,17.38
20240718,17,1011,90.13,272,94.81,10.62
20240718,18,1170,95.83,169,94.87,11.59
20240718,19,963,91.46,295,92.81,18.95
20240718,20,1111,96.01,278,92.4,17.97
20240719,1,860,86.54,278,97.04,15.63
20240719,2,997,89.63,166,90.82,16.7
20240719,3,1006,92.38,195,92.27,17.1
20240719,4,920,86.82,97,97.13,12.9
20240719,5,1187,89.05,267,91.18,16.02
20240719,6,907,98.87,66,98.48,19.98
20240719,7,1084,93.9,269,96.74,18.45
20240719,8,806,89.54,103,93.19,12.83
20240719,9,842,97.46,100,93.39,16.04
20240719,10,913,88.45,154,93.62,17.71
20240719,11,957,85.81,146,92.35,16.0
20240719,12,1161,91.13,209,98.04,16.13
20240719,13,1044,92.56,166,91.96,19.08
20240719,14,1091,97.02,246,95.64,13.91
20240719,15,1050,95.38,231,91.7,11.2
20240719,16,996,93.3,195,93.38,14.31
20240719,17,1059,97.37,136,93.92,13.31
20240719,18,959,93.8,236,98.83,11.1
20240719,19,1034,86.19,183,97.16,11.66
20240719,20,1163,91.37,72,98.4,19.79
20240720,1,916,86.67,105,93.82,10.87
20240720,2,859,88.49,111,91.95,10.76
20240720,3,1021,99.78,41,97.02,15.39
20240720,4,862,88.2,37,95.92,15.65
20240720,5,1179,93.14,235,93.89,13.01
20240720,6,996,91.52,48,98.88,16.33
20240720,7,954,85.7,260,96.43,15.78
20240720,8,1158,93.53,73,90.34,13.95
20240720,9,910,92.78,294,95.61,14.02
20240720,10,1057,89.09,84,92.51,16.16
20240720,11,1012,91.4,275,93.79,19.74
20240720,12,1110,92.3,51,90.28,18.77
20240720,13,994,96.2,50,96.0,17.01
20240720,14,1100,94.54,209,96.27,14.08
20240720,15,1012,99.71,56,91.16,18.29
20240720,16,1084,99.19,166,95.96,13.62
20240720,17,890,88.75,253,99.59,13.2
20240720,18,804,87.25,143,91.11,15.19
20240720,19,833,90.24,225,99.66,11.36
20240720,20,935,89.96,203,94.06,18.71
20240721,1,1149,90.36,273,98.98,17.5
20240721,2,800,89.98,249,97.51,11.46
20240721,3,1123,99.57,39,92.0,12.87
20240721,4,1170,92.15,197,90.47,12.3
20240721,5,813,92.86,91,94.82,18.99
20240721,6,1108,95.29,84,94.92,12.0
20240721,7,902,90.82,293,94.11,15.02
20240721,8,1032,89.98,75,95.3,12.15
20240721,9,1134,94.67,285,96.41,16.14
20240721,10,1059,95.04,269,93.81,17.0
20240721,11,845,99.57,158,91.3,16.35
20240721,12,986,94.83,145,90.26,12.46
20240721,13,1136,98.68,272,95.45,18.56
20240721,14,934,92.04,212,97.9,14.99
20240721,15,863,98.85,249,99.32,12.3
20240721,16,1180,96.78,275,99.12,13.88
20240721,17,1171,92.01,162,95.42,17.13
20240721,18,983,87.0,119,94.33,10.23
20240721,19,1128,87.77,127,98.79,17.6
20240721,20,948,95.3,264,98.65,12.64
20240722,1,1120,98.09,231,93.26,18.71
20240722,2,855,90.45,97,95.47,11.29
20240722,3,951,96.55,51,99.29,10.76
20240722,4,947,98.71,291,94.56,17.36
20240722,5,1065,89.04,106,93.24,15.81
20240722,6,834,95.42,91,96.18,16.65
20240722,7,900,91.69,64,97.54,14.34
20240722,8,801,88.31,173,99.19,13.6
20240722,9,853,90.67,62,99.64,17.37
20240722,10,852,86.57,66,91.43,12.98
20240722,11,1187,86.13,236,91.96,12.8
20240722,12,1069,86.18,181,97.14,10.53
20240722,13,964,94.15,61,98.33,12.18
20240722,14,951,95.46,39,93.56,14.89
20240722,15,895,95.57,36,91.09,11.53
20240722,16,1170,87.15,111,99.26,13.19
20240722,17,873,99.28,101,97.87,17.53
20240722,18,816,85.76,35,95.02,16.49
20240722,19,953,86.63,138,98.25,11.81
20240722,20,1072,89.13,111,96.72,14.74
20240723,1,1145,85.64,230,94.25,14.14
20240723,2,819,98.15,162,99.89,11.53
20240723,3,1151,89.5,61,94.75,18.91
20240723,4,1104,85.64,125,91.28,10.07
20240723,5,1157,99.99,128,97.64,19.67
20240723,6,963,98.3,50,90.44,17.82
20240723,7,1120,94.99,262,96.6,16.58
20240723,8,969,90.99,270,93.87,14.65
20240723,9,874,91.51,52,90.37,18.43
20240723,10,948,86.27,189,91.02,10.78
20240723,11,981,94.11,43,94.42,12.53
20240723,12,973,85.01,102,99.19,15.78
20240723,13,889,89.66,281,94.45,16.69
20240723,14,1134,97.76,108,96.99,16.04
20240723,15,1068,96.33,199,94.91,14.21
20240723,16,821,88.6,198,96.26,13.99
20240723,17,1063,94.15,292,94.53,17.11
20240723,18,1051,93.48,271,90.4,12.8
20240723,19,1105,87.92,124,99.71,16.18
20240723,20,1058,95.37,216,99.71,11.76
20240724,1,1081,96.14,101,96.33,15.66
20240724,2,809,99.75,266,90.92,14.3
20240724,3,1126,93.34,251,92.42,16.72
20240724,4,1133,86.12,182,95.68,14.5
20240724,5,918,98.18,249,92.74,18.27
20240724,6,916,90.51,71,96.57,13.31
20240724,7,1047,89.17,113,91.59,15.8
20240724,8,837,86.11,216,93.5,14.23
20240724,9,886,89.11,202,94.27,15.96
20240724,10,1044,86.83,225,91.39,13.58
20240724,11,1177,95.55,81,90.22,15.59
20240724,12,1015,87.21,226,94.9,11.87
20240724,13,905,87.48,196,98.45,13.85
20240724,14,857,91.43,167,95.5,19.75
20240724,15,1013,93.92,227,96.09,14.18
20240724,16,1126,96.97,112,98.06,10.27
20240724,17,1021,97.75,95,92.51,17.22
20240724,18,1158,92.67,96,92.3,11.42
20240724,19,977,86.9,148,90.31,18.52
20240724,20,1117,93.42,198,93.84,16.31
20240725,1,832,99.77,259,91.62,14.34
20240725,2,1077,98.52,200,90.44,17.35
20240725,3,1187,98.28,101,99.05,12.97
20240725,4,864,86.37,230,96.84,13.55
20240725,5,877,88.15,183,97.83,16.44
20240725,6,916,86.87,64,97.2,15.48
20240725,7,824,85.0,283,90.67,17.71
20240725,8,1028,86.15,207,98.04,11.39
20240725,9,1078,87.97,42,97.47,11.48
20240725,10,826,93.95,43,96.02,16.5
20240725,11,1123,86.96,118,96.19,10.18
20240725,12,865,94.98,177,98.64,14.52
20240725,13,922,89.53,134,99.1,14.27
20240725,14,881,85.53,95,92.28,17.47
20240725,15,970,91.71,97,94.31,13.31
20240725,16,1189,93.31,267,93.93,18.63
20240725,17,1083,87.57,270,95.75,18.42
20240725,18,1044,96.78,70,93.26,18.15
20240725,19,1057,97.3,77,99.2,17.01
20240725,20,1010,92.62,226,90.68,13.37
20240726,1,902,88.97,216,93.73,17.04
20240726,2,1044,99.69,51,97.53,15.89
20240726,3,1091,97.9,58,94.48,16.82
20240726,4,1011,96.96,207,91.56,16.23
20240726,5,843,85.67,226,90.0,16.97
20240726,6,1179,92.23,97,97.3,17.66
20240726,7,840,95.48,35,90.1,13.57
20240726,8,984,93.48,129,94.06,13.29
20240726,9,1011,99.0,109,91.99,13.52
20240726,10,1059,88.13,59,99.8,17.32
20240726,11,1124,92.85,187,90.22,12.88
20240726,12,941,92.71,255,91.01,18.46
20240726,13,894,96.13,99,90.14,10.77
20240726,14,1138,98.68,242,96.23,15.97
20240726,15,863,88.78,277,90.26,19.11
20240726,16,1093,89.89,176,91.32,19.02
20240726,17,886,89.12,215,96.83,11.85
20240726,18,803,96.37,57,96.33,17.63
20240726,19,1108,95.55,187,95.98,19.3
20240726,20,893,95.54,156,93.34,10.27
20240727,1,1149,91.12,141,100.0,16.05
20240727,2,882,86.0,160,93.44,11.88
20240727,3,832,92.33,117,95.57,10.85
20240727,4,890,99.51,282,92.13,15.36
20240727,5,1111,95.88,249,90.37,13.94
20240727,6,1019,98.57,277,90.52,13.97
20240727,7,891,97.72,274,98.03,17.96
20240727,8,1172,91.94,112,93.69,15.48
20240727,9,1142,90.3,247,94.9,17.23
20240727,10,1049,96.17,195,94.43,14.91
20240727,11,831,89.12,175,91.32,12.54
20240727,12,989,97.96,113,93.19,10.78
20240727,13,820,85.85,250,95.63,11.4
20240727,14,1141,88.87,275,97.18,17.42
20240727,15,870,96.24,266,99.56,16.14
20240727,16,1054,89.67,61,98.53,12.18
20240727,17,1032,98.88,271,98.87,16.47
20240727,18,871,94.75,40,98.11,16.55
20240727,19,807,99.65,222,96.69,19.33
20240727,20,1099,95.9,121,98.31,14.07
20240728,1,1106,87.9,47,94.92,12.15
20240728,2,1189,89.26,117,97.86,15.82
20240728,3,1069,92.55,298,92.49,13.45
20240728,4,1149,95.07,161,95.56,11.21
20240728,5,1008,97.62,174,96.35,19.57
20240728,6,892,92.65,52,93.64,10.26
20240728,7,915,87.0,54,98.01,13.46
20240728,8,1082,93.15,202,99.72,11.48
20240728,9,927,96.68,251,96.79,16.72
20240728,10,907,99.71,226,95.24,14.43
20240728,11,869,99.55,132,99.04,17.55
20240728,12,1142,92.4,284,97.36,10.06
20240728,13,1133,93.68,205,97.8,10.74
20240728,14,1146,89.86,281,99.15,14.51
20240728,15,953,89.49,60,92.18,12.2
20240728,16,1125,96.61,72,96.99,14.07
20240728,17,1054,95.58,288,92.75,12.33
20240728,18,1179,98.8,106,95.18,11.58
20240728,19,1101,86.06,138,94.12,15.68
20240728,20,1066,87.41,93,98.37,14.79
20240729,1,904,92.74,269,92.16,15.0
20240729,2,936,87.07,165,93.01,15.11
20240729,3,838,97.06,73,96.02,10.83
20240729,4,1091,90.91,53,90.0,18.99
20240729,5,861,85.5,272,94.02,14.41
20240729,6,1152,91.36,132,97.27,17.77
20240729,7,863,86.21,99,98.37,13.87
20240729,8,957,85.61,260,94.76,12.85
20240729,9,1101,86.79,244,93.64,11.72
20240729,10,824,86.64,203,96.74,19.24
20240729,11,1078,95.24,151,90.13,13.06
20240729,12,1187,89.8,279,94.06,19.21
20240729,13,930,90.93,38,94.93,18.65
20240729,14,1184,99.19,167,98.78,10.8
20240729,15,1077,87.21,219,94.65,10.65
20240729,16,986,95.49,276,98.22,19.87
20240729,17,1065,86.63,281,99.1,18.98
20240729,18,1139,89.05,210,90.24,11.32
20240729,19,842,90.76,142,91.17,19.2
20240729,20,1023,89.68,113,93.28,19.64
20240730,1,1178,98.27,164,99.84,11.14
20240730,2,1059,92.5,49,94.15,12.39
20240730,3,1069,93.01,187,96.12,16.46
20240730,4,828,95.87,284,99.6,12.21
20240730,5,943,87.82,274,93.06,16.05
20240730,6,1065,86.02,279,95.33,12.8
20240730,7,878,91.37,73,99.52,14.37
20240730,8,852,96.23,99,90.59,16.46
20240730,9,1088,94.36,84,90.44,11.59
20240730,10,952,97.29,154,99.42,16.19
20240730,11,804,92.58,201,97.49,17.63
20240730,12,854,96.04,278,93.88,18.43
20240730,13,862,86.31,133,95.1,12.37
20240730,14,960,85.81,169,90.25,19.56
20240730,15,1152,88.6,224,91.02,12.84
20240730,16,931,93.31,221,93.87,10.19
20240730,17,810,89.94,58,99.08,15.27
20240730,18,939,94.69,291,94.99,19.18
20240730,19,812,90.68,288,90.31,13.36
20240730,20,1175,93.39,253,95.23,17.83
20240731,1,1070,97.73,218,96.49,12.03
20240731,2,923,87.4,135,95.94,11.16
20240731,3,1154,93.28,188,96.77,13.2
20240731,4,924,96.54,192,92.97,16.5
20240731,5,954,97.03,290,90.74,11.12
20240731,6,1016,94.67,237,99.98,17.58
20240731,7,919,99.7,158,93.16,11.66
20240731,8,1158,89.17,82,90.09,11.97
20240731,9,932,99.17,284,96.92,10.94
20240731,10,1128,96.83,94,92.12,10.78
20240731,11,1166,86.41,183,97.15,16.58
20240731,12,914,87.62,159,96.61,16.76
20240731,13,1194,91.22,237,92.06,15.77
20240731,14,935,86.98,290,94.14,11.93
20240731,15,1031,86.67,234,90.12,14.15
20240731,16,1021,89.35,34,95.81,18.0
20240731,17,887,94.17,199,98.8,12.36
20240731,18,1180,86.85,203,95.57,13.81
20240731,19,1177,87.75,296,90.42,14.37
20240731,20,1140,99.12,207,91.08,15.38
20240801,1,1199,91.7,32,97.24,18.26
20240801,2,1039,85.73,189,95.65,15.66
20240801,3,1121,86.44,82,93.46,16.39
20240801,4,817,88.23,189,99.8,19.11
20240801,5,867,94.39,49,94.38,10.28
20240801,6,904,94.06,158,96.96,14.13
20240801,7,1075,87.23,147,96.44,17.2
20240801,8,937,91.94,182,94.8,15.23
20240801,9,922,92.28,57,95.8,13.2
20240801,10,805,95.76,254,97.7,10.2
20240801,11,968,85.48,47,95.27,14.37
20240801,12,1093,94.6,105,95.19,16.22
20240801,13,1146,91.02,295,95.23,10.36
20240801,14,920,85.33,233,98.85,15.02
20240801,15,1168,93.55,230,91.59,19.64
20240801,16,824,99.0,185,96.92,18.19
20240801,17,953,92.87,70,96.64,19.03
20240801,18,998,91.32,141,98.0,11.7
20240801,19,914,99.41,293,93.1,14.81
20240801,20,889,98.67,259,93.15,10.96
20240802,1,830,89.15,185,97.15,18.38
20240802,2,804,96.88,88,92.13,11.87
20240802,3,1138,95.6,140,92.83,16.52
20240802,4,1135,86.1,34,91.45,19.38
20240802,5,828,85.14,73,95.21,10.91
20240802,6,1181,99.39,60,91.57,13.21
20240802,7,955,89.13,53,98.32,18.62
20240802,8,849,88.36,129,91.76,14.35
20240802,9,1092,88.86,83,98.33,15.13
20240802,10,992,96.1,118,90.72,14.4
20240802,11,945,85.87,110,91.95,19.35
20240802,12,1098,95.22,164,97.05,13.75
20240802,13,978,94.33,114,96.43,10.52
20240802,14,1036,91.09,184,96.83,18.26
20240802,15,968,95.28,56,93.36,12.89
20240802,16,1094,92.64,114,96.82,19.01
20240802,17,803,89.37,191,93.24,17.24
20240802,18,862,89.84,137,90.42,12.96
20240802,19,959,89.15,173,94.47,19.73
20240802,20,952,96.12,255,97.2,14.86
20240803,1,1058,98.52,224,95.47,10.3
20240803,2,949,94.52,165,93.49,15.86
20240803,3,942,97.58,83,90.27,11.03
20240803,4,996,99.82,209,98.14,14.07
20240803,5,897,97.14,206,95.9,17.78
20240803,6,826,85.21,192,95.45,13.34
20240803,7,1169,97.31,119,92.28,18.49
20240803,8,828,89.9,179,90.3,17.86
20240803,9,1193,98.61,105,98.8,18.24
20240803,10,982,98.11,52,94.95,11.99
20240803,11,1166,97.2,70,91.99,10.11
20240803,12,898,85.07,59,90.77,14.49
20240803,13,878,91.17,209,99.67,16.04
20240803,14,801,95.43,41,97.23,19.7
20240803,15,1045,85.95,186,95.15,19.92
20240803,16,980,97.41,266,91.61,18.21
20240803,17,1137,98.43,163,96.82,16.99
20240803,18,834,98.78,190,91.86,13.84
20240803,19,1114,93.4,47,94.67,10.58
20240803,20,865,86.47,228,98.23,18.5
20240804,1,871,93.75,199,97.83,11.33
20240804,2,1060,87.69,40,93.86,15.1
20240804,3,929,89.82,62,92.94,10.2
20240804,4,1073,97.16,293,98.62,18.2
20240804,5,1068,97.77,223,92.88,10.56
20240804,6,868,89.96,205,98.02,16.16
20240804,7,978,91.69,240,96.27,18.08
20240804,8,864,98.88,46,90.75,11.77
20240804,9,1182,92.92,99,94.6,19.07
20240804,10,1058,87.9,76,90.24,13.41
20240804,11,1029,92.61,72,94.17,13.02
20240804,12,1102,87.22,232,92.65,16.9
20240804,13,1145,95.65,279,95.91,16.57
20240804,14,1079,95.12,188,92.62,14.87
20240804,15,939,93.61,120,92.47,12.01
20240804,16,964,97.05,58,99.93,15.68
20240804,17,968,89.91,141,91.45,11.56
20240804,18,993,86.63,147,91.07,17.78
20240804,19,998,86.66,158,100.0,15.14
20240804,20,1130,99.5,201,92.26,16.36
20240805,1,882,91.13,68,99.0,11.8
20240805,2,874,89.29,122,91.69,13.6
20240805,3,842,96.27,246,93.02,12.82
20240805,4,838,86.56,55,92.99,16.34
20240805,5,1190,94.94,271,90.65,17.38
20240805,6,1036,86.02,73,98.32,11.02
20240805,7,875,99.82,263,90.8,11.14
20240805,8,953,94.35,116,94.0,14.21
20240805,9,1015,95.04,259,90.19,11.14
20240805,10,1087,95.33,111,94.09,19.8
20240805,11,853,85.67,102,93.79,19.3
20240805,12,1069,88.73,64,91.87,15.21
20240805,13,1052,94.05,265,99.11,10.73
20240805,14,872,87.63,67,97.08,10.21
20240805,15,1156,85.59,60,96.61,19.22
20240805,16,1044,92.45,186,91.24,11.2
20240805,17,955,88.12,117,97.19,19.03
20240805,18,1144,89.07,125,92.08,16.33
20240805,19,962,98.36,84,90.28,14.71
20240805,20,1088,93.78,265,94.84,14.21
20240806,1,895,96.81,264,99.22,12.14
20240806,2,1122,89.98,295,93.93,13.14
20240806,3,815,96.57,199,96.71,13.1
20240806,4,809,94.27,78,98.26,14.57
20240806,5,867,93.88,239,95.75,12.08
20240806,6,1077,97.86,159,95.98,18.46
20240806,7,946,85.52,33,92.22,19.35
20240806,8,1105,95.49,140,94.75,14.04
20240806,9,988,98.71,116,92.17,17.44
20240806,10,830,95.46,60,98.82,12.88
20240806,11,844,87.18,218,99.17,13.37
20240806,12,1117,97.68,108,94.81,19.05
20240806,13,843,88.65,276,97.45,14.77
20240806,14,806,99.98,73,94.84,10.1
20240806,15,872,90.84,218,98.89,13.67
20240806,16,824,99.17,252,97.12,14.1
20240806,17,937,93.0,70,90.1,12.85
20240806,18,1133,88.99,218,94.44,18.15
20240806,19,1116,88.7,84,94.9,10.05
20240806,20,841,94.05,200,97.52,14.77
20240807,1,805,89.85,240,95.04,10.2
20240807,2,959,97.32,184,90.99,15.21
20240807,3,1046,95.95,83,95.11,13.05
20240807,4,1044,98.18,167,90.87,19.89
20240807,5,1091,93.57,214,92.84,16.53
20240807,6,950,98.74,153,91.11,18.95
20240807,7,867,87.02,260,90.67,12.09
20240807,8,1065,98.56,141,96.89,11.39
20240807,9,888,93.62,279,91.41,15.35
20240807,10,965,92.14,94,90.08,15.69
20240807,11,1164,91.09,217,97.27,13.77
20240807,12,1032,89.9,157,98.79,11.51
20240807,13,905,89.02,148,97.02,18.4
20240807,14,1065,91.39,231,92.9,14.77
20240807,15,1092,93.99,259,91.86,16.82
20240807,16,860,86.84,268,91.79,17.3
20240807,17,1044,92.16,34,98.96,19.74
20240807,18,889,88.54,219,93.22,13.79
20240807,19,1158,91.47,173,96.54,10.39
20240807,20,1095,99.65,293,97.47,12.56
20240808,1,1140,89.62,272,94.86,11.32
20240808,2,846,96.01,56,91.38,14.99
20240808,3,966,85.16,231,98.7,11.74
20240808,4,813,94.25,202,92.96,12.34
20240808,5,983,87.14,188,99.59,13.13
20240808,6,1192,97.62,170,98.53,13.28
20240808,7,1041,91.18,172,96.81,19.27
20240808,8,858,91.12,178,98.73,19.93
20240808,9,1057,94.47,48,98.12,17.54
20240808,10,802,92.79,56,90.22,12.56
20240808,11,843,97.78,182,94.91,15.56
20240808,12,867,96.84,44,91.14,12.71
20240808,13,810,87.32,254,97.12,16.43
20240808,14,809,97.04,236,90.38,15.11
20240808,15,1198,92.79,105,95.98,10.62
20240808,16,1125,89.94,108,92.4,16.05
20240808,17,801,87.43,95,91.59,12.86
20240808,18,859,87.88,205,92.64,10.32
20240808,19,882,93.99,55,90.46,13.7
20240808,20,915,86.11,291,95.74,18.93
20240809,1,1179,99.78,41,90.98,18.25
20240809,2,1146,87.32,101,99.58,14.17
20240809,3,1157,93.88,89,92.68,15.11
20240809,4,1181,93.65,64,91.66,13.27
20240809,5,964,89.73,82,97.57,13.5
20240809,6,884,89.76,153,96.96,18.45
20240809,7,964,96.85,185,91.98,14.02
20240809,8,804,86.42,291,96.58,13.79
20240809,9,827,94.74,54,92.17,13.53
20240809,10,1121,93.44,142,99.58,16.66
20240809,11,1198,88.43,126,95.97,12.77
20240809,12,988,93.28,209,96.39,16.29
20240809,13,904,94.6,278,97.26,18.09
20240809,14,877,88.5,154,91.0,18.76
20240809,15,826,85.4,279,96.37,13.09
20240809,16,860,90.68,135,90.04,16.73
20240809,17,855,92.76,105,97.32,18.63
20240809,18,1024,99.61,185,90.64,19.88
20240809,19,1078,93.09,260,93.42,11.34
20240809,20,864,95.03,162,95.01,11.87
20240810,1,897,88.15,255,97.99,17.59
20240810,2,995,91.04,54,94.23,19.2
20240810,3,1128,96.09,166,99.82,11.89
20240810,4,1070,94.14,156,96.54,15.33
20240810,5,835,97.5,289,99.69,15.1
20240810,6,857,99.3,65,90.18,16.92
20240810,7,875,88.46,97,95.99,15.08
20240810,8,1189,91.49,97,92.88,12.75
20240810,9,897,89.99,278,93.09,19.79
20240810,10,1040,86.98,80,99.81,19.91
20240810,11,1180,87.75,186,97.19,16.71
20240810,12,1100,95.34,79,90.99,13.35
20240810,13,1126,88.67,275,98.81,12.96
20240810,14,1187,99.65,96,95.56,19.93
20240810,15,1138,85.99,279,90.01,10.02
20240810,16,1013,89.54,101,93.14,19.15
20240810,17,1032,88.57,276,92.78,17.4
20240810,18,1169,99.61,31,96.51,16.43
20240810,19,1108,89.46,111,95.8,18.26
20240810,20,963,90.22,242,98.02,11.97
20240811,1,982,89.9,42,90.39,14.89
20240811,2,823,87.47,79,94.26,18.89
20240811,3,937,97.76,131,91.03,14.6
20240811,4,1057,87.34,238,98.12,18.41
20240811,5,1158,94.62,129,93.1,13.47
20240811,6,805,93.82,282,95.87,11.96
20240811,7,1179,95.07,93,90.86,10.3
20240811,8,1015,89.97,83,94.35,13.37
20240811,9,812,98.48,269,99.72,18.27
20240811,10,1131,87.62,94,96.98,17.61
20240811,11,1166,87.64,114,95.84,11.43
20240811,12,1174,85.97,234,91.52,12.94
20240811,13,1187,86.94,165,91.81,14.67
20240811,14,951,91.32,133,99.19,12.85
20240811,15,928,85.94,202,93.92,17.41
20240811,16,895,99.73,123,91.53,11.03
20240811,17,999,96.64,129,94.06,11.45
20240811,18,862,88.04,67,95.92,14.01
20240811,19,1186,90.83,42,95.33,17.81
20240811,20,1088,89.11,68,94.03,14.38
20240812,1,926,95.04,134,99.23,18.61
20240812,2,1177,98.62,108,90.85,15.27
20240812,3,982,85.73,237,98.09,14.9
20240812,4,899,85.87,132,95.63,16.95
20240812,5,907,86.55,115,91.87,16.85
20240812,6,843,85.95,84,96.37,13.57
20240812,7,979,96.68,203,95.71,14.78
20240812,8,924,99.05,183,98.1,18.31
20240812,9,1178,92.48,157,95.95,16.69
20240812,10,1049,87.9,154,98.01,19.26
20240812,11,1027,85.32,269,96.16,11.17
20240812,12,805,97.26,172,96.23,14.84
20240812,13,1052,89.08,256,98.2,16.12
20240812,14,842,85.61,203,98.89,18.18
20240812,15,849,93.93,188,91.12,14.03
20240812,16,1185,89.61,278,95.22,19.03
20240812,17,1111,97.46,266,92.49,16.46
20240812,18,1176,95.49,159,97.86,12.01
20240812,19,961,87.12,163,90.93,13.52
20240812,20,1111,93.49,298,90.32,15.43
